"","Name","p_value","p_adj","time0","time12"
"2357","763536994-stool2_revised_scaffold57876_1_gene75201 strand:+  start:2 stop:2470 length:2469 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2358","763536994-stool2_revised_scaffold62646_1_gene46379 strand:+  start:3 stop:743 length:741 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.41849223344682,1,0,4.54189867092428e-06
"2359","763536994-stool2_revised_scaffold65777_1_gene72588 strand:+  start:2 stop:1924 length:1923 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2360","763536994-stool2_revised_scaffold66091_1_gene121060 strand:-  start:49 stop:924 length:876 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.0546875,1,9.39796955845399e-06,8.02747800411596e-05
"2361","763536994-stool2_revised_scaffold68512_1_gene127642 strand:+  start:546 stop:1304 length:759 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",0.371093369522698,1,0,0
"2362","763536994-stool2_revised_scaffold70822_2_gene145571 strand:+  start:1 stop:1038 length:1038 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.100348246462291,1,0,0
"2363","763536994-stool2_revised_scaffold70978_1_gene49820 strand:+  start:2 stop:1309 length:1308 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2364","763577454-stool1_revised_C1032513_1_gene120720 strand:-  start:444 stop:878 length:435 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2365","763577454-stool1_revised_C1085061_1_gene78400 strand:+  start:2 stop:886 length:885 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2366","763577454-stool1_revised_C993723_1_gene101889 strand:-  start:66 stop:641 length:576 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.8203125,1,0.000593736643846863,0.00177423443999839
"2367","763577454-stool1_revised_scaffold23029_1_gene125262 strand:-  start:1303 stop:2544 length:1242 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.18144920772142,1,0,0
"2368","763577454-stool1_revised_scaffold29527_1_gene39276 strand:+  start:3 stop:935 length:933 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2369","763577454-stool1_revised_scaffold37260_1_gene93414 strand:-  start:428 stop:1729 length:1302 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2370","763577454-stool1_revised_scaffold45095_1_gene55816 strand:+  start:3 stop:2570 length:2568 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.789268026134281,1,0,0
"2371","763577454-stool1_revised_scaffold54886_1_gene22208 strand:+  start:6490 stop:8814 length:2325 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",0.371093369522698,1,0,0
"2372","763577454-stool1_revised_scaffold55598_1_gene110189 strand:-  start:62282 stop:63523 length:1242 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2373","763577454-stool1_revised_scaffold56023_1_gene55637 strand:+  start:1798 stop:2604 length:807 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",0.371093369522698,1,0,0
"2374","763577454-stool1_revised_scaffold8451_2_gene65678 strand:+  start:140 stop:1102 length:963 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2375","763577454-stool2_revised_C1029454_1_gene192112 strand:+  start:1 stop:1083 length:1083 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2376","763577454-stool2_revised_C1042796_1_gene87105 strand:+  start:261 stop:1484 length:1224 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",1,1,0,0
"2377","763577454-stool2_revised_C1045024_1_gene173129 strand:+  start:211 stop:1536 length:1326 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2378","763577454-stool2_revised_C1077841_1_gene155126 strand:+  start:1 stop:3333 length:3333 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.371093369522698,1,0,0
"2379","763577454-stool2_revised_C944700_1_gene59233 strand:-  start:3 stop:560 length:558 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11",1,1,0,0
"2380","763577454-stool2_revised_C945892_1_gene154224 strand:+  start:3 stop:566 length:564 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11",0.371093369522698,1,0,0
"2381","763577454-stool2_revised_C948150_1_gene177643 strand:+  start:356 stop:571 length:216 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",1,1,0,0
"2382","763577454-stool2_revised_C994114_1_gene183355 strand:-  start:87 stop:794 length:708 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.62406453246517,1,1.95900727045933e-05,2.4197686451347e-05
"2383","763577454-stool2_revised_C998192_1_gene144539 strand:-  start:171 stop:824 length:654 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.0224942712224497,0.9986982235232,0,7.12841048330324e-05
"2384","763577454-stool2_revised_scaffold11360_1_gene73021 strand:-  start:2 stop:991 length:990 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",1,1,0,0
"2385","763577454-stool2_revised_scaffold28285_2_gene132757 strand:+  start:3635 stop:5530 length:1896 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2386","763577454-stool2_revised_scaffold31520_2_gene95479 strand:+  start:1 stop:1209 length:1209 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2387","763577454-stool2_revised_scaffold33472_1_gene154762 strand:-  start:1 stop:1077 length:1077 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",1,1,0,0
"2388","763577454-stool2_revised_scaffold33472_1_gene154763 strand:-  start:1205 stop:2662 length:1458 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",0.789268026134281,1,0,0
"2389","763577454-stool2_revised_scaffold34346_1_gene46501 strand:+  start:872 stop:2644 length:1773 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",0.361310428526179,1,0,0
"2390","763577454-stool2_revised_scaffold9582_1_gene12954 strand:-  start:6310 stop:7413 length:1104 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2391","763597684-stool1_revised_scaffold2154_1_gene164921 strand:-  start:3 stop:716 length:714 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11",1,1,0,0
"2392","763597684-stool1_revised_scaffold34641_1_gene25404 strand:-  start:1590 stop:2924 length:1335 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",0.201242620957724,1,0,0
"2393","763597684-stool1_revised_scaffold58724_1_gene10613 strand:+  start:3 stop:872 length:870 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2394","763678604-stool1_revised_C1069424_1_gene57533 strand:+  start:2 stop:529 length:528 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11",0.371093369522698,1,0,0
"2395","763678604-stool1_revised_C1173150_1_gene100799 strand:+  start:1 stop:693 length:693 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2396","763678604-stool1_revised_scaffold61784_1_gene110346 strand:+  start:1421 stop:3847 length:2427 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",1,1,0,0
"2397","763678604-stool2_revised_C1119502_1_gene133714 strand:+  start:1 stop:435 length:435 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.142213241936393,1,0,1.55141444676076e-05
"2398","763678604-stool2_revised_C1141574_1_gene25164 strand:+  start:1066 stop:2208 length:1143 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",1,1,0,0
"2399","763678604-stool2_revised_scaffold25994_2_gene53707 strand:+  start:1145 stop:2584 length:1440 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",0.0224942712224497,0.9986982235232,0,0.000149078355905684
"2400","763678604-stool2_revised_scaffold32117_1_gene110028 strand:-  start:338 stop:1360 length:1023 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2401","763678604-stool2_revised_scaffold3230_1_gene76299 strand:-  start:176 stop:961 length:786 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2402","763678604-stool2_revised_scaffold7414_1_gene76499 strand:+  start:3 stop:950 length:948 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2403","763759525-stool1_revised_scaffold12737_1_gene81174 strand:-  start:1 stop:507 length:507 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11",0.293621543928906,1,9.90817048127623e-06,1.45231944740693e-05
"2404","763759525-stool1_revised_scaffold18269_1_gene48524 strand:-  start:169 stop:696 length:528 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2405","763759525-stool1_revised_scaffold3030_2_gene85664 strand:+  start:1 stop:1557 length:1557 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2406","763759525-stool2_revised_C497414_1_gene82033 strand:-  start:406 stop:846 length:441 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.271898710819648,1,0,2.7315782991716e-05
"2407","763759525-stool2_revised_C498330_1_gene73485 strand:+  start:1 stop:438 length:438 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.422678074170635,1,0,0
"2408","763759525-stool2_revised_scaffold34852_1_gene15562 strand:-  start:3 stop:947 length:945 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11",0.789268026134281,1,0,0
"2409","763759525-stool2_revised_scaffold36615_2_gene28338 strand:+  start:350 stop:2077 length:1728 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2410","763759525-stool2_revised_scaffold9213_1_gene6492 strand:+  start:421 stop:1035 length:615 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2411","763820215-stool1_revised_C734934_1_gene35270 strand:-  start:119 stop:829 length:711 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.0142661867014469,0.9986982235232,0,2.86812682364277e-05
"2412","763820215-stool1_revised_C746414_1_gene8777 strand:+  start:2 stop:1723 length:1722 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11",1,1,0,0
"2413","763820215-stool1_revised_C753198_1_gene12252 strand:-  start:1 stop:2658 length:2658 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",1,1,0,0
"2414","763820215-stool1_revised_C754282_1_gene45767 strand:-  start:82 stop:1425 length:1344 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",0.361310428526179,1,0,0
"2415","763820215-stool1_revised_C754774_1_gene20836 strand:-  start:2 stop:5059 length:5058 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",1,1,0,0
"2416","763820215-stool1_revised_C756724_1_gene51486 strand:-  start:1384 stop:8160 length:6777 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2417","763820215-stool1_revised_scaffold2191_1_gene5563 strand:+  start:3 stop:2126 length:2124 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.0078125,0.9986982235232,0.00027360822765709,0.000695771773665556
"2418","763820215-stool1_revised_scaffold2303_1_gene16840 strand:+  start:3 stop:2036 length:2034 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.100348246462291,1,0,0
"2419","763820215-stool2_revised_C317561_1_gene43815 strand:+  start:10791 stop:11783 length:993 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2420","763820215-stool2_revised_scaffold1485_5_gene31310 strand:-  start:863 stop:1156 length:294 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2421","763820215-stool2_revised_scaffold7269_1_gene8320 strand:+  start:3 stop:1241 length:1239 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2422","763840445-stool1_revised_C506855_1_gene25111 strand:+  start:1 stop:558 length:558 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.789268026134281,1,0,0
"2423","763840445-stool1_revised_C534203_1_gene82073 strand:-  start:765 stop:962 length:198 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2424","763840445-stool1_revised_scaffold10537_1_gene31669 strand:+  start:1 stop:1287 length:1287 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.0590582290905367,1,0,8.79858191590536e-06
"2425","763840445-stool1_revised_scaffold30329_2_gene19551 strand:+  start:2738 stop:3178 length:441 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2426","763840445-stool1_revised_scaffold30855_1_gene57473 strand:+  start:1 stop:1302 length:1302 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.371093369522698,1,0,0
"2427","763840445-stool1_revised_scaffold31916_1_gene112026 strand:+  start:311 stop:1723 length:1413 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",1,1,0,0
"2428","763840445-stool2_revised_C915091_1_gene121284 strand:+  start:651 stop:1001 length:351 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",0.371093369522698,1,0,0
"2429","763840445-stool2_revised_C926991_1_gene71255 strand:+  start:1 stop:1182 length:1182 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11",1,1,0,0
"2430","763840445-stool2_revised_C945749_1_gene144846 strand:+  start:3 stop:815 length:813 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.371093369522698,1,0,0
"2431","763840445-stool2_revised_scaffold15294_1_gene136660 strand:-  start:23557 stop:24609 length:1053 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2432","763840445-stool2_revised_scaffold16330_1_gene115246 strand:-  start:25 stop:1227 length:1203 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.787406490666269,1,0,0
"2433","763840445-stool2_revised_scaffold28167_1_gene20633 strand:+  start:2 stop:886 length:885 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2434","763840445-stool2_revised_scaffold34546_1_gene69092 strand:-  start:2451 stop:5084 length:2634 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2435","763840445-stool2_revised_scaffold45859_1_gene88338 strand:+  start:238 stop:690 length:453 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2436","763840445-stool2_revised_scaffold46605_1_gene46034 strand:+  start:3 stop:1307 length:1305 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2437","763840445-stool2_revised_scaffold46695_1_gene93261 strand:+  start:21 stop:803 length:783 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",1,1,0,0
"2438","763840445-stool2_revised_scaffold48369_1_gene47215 strand:+  start:3 stop:584 length:582 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2439","763840445-stool2_revised_scaffold53720_1_gene38540 strand:-  start:2 stop:646 length:645 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",1,1,0,0
"2440","763860675-stool1_revised_C1034919_1_gene113113 strand:+  start:2 stop:514 length:513 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2441","763860675-stool1_revised_C1055649_1_gene35597 strand:+  start:17 stop:484 length:468 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2442","763860675-stool1_revised_C1060727_1_gene63373 strand:+  start:2 stop:634 length:633 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11",1,1,0,0
"2443","763860675-stool1_revised_C1088727_1_gene162889 strand:-  start:2 stop:316 length:315 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",0.422678074170635,1,0,0
"2444","763860675-stool1_revised_C1091661_1_gene113143 strand:+  start:1 stop:780 length:780 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11",0.0590582290905367,1,0,6.88016535953969e-06
"2445","763860675-stool1_revised_C1096527_1_gene86658 strand:+  start:238 stop:810 length:573 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",0.789268026134281,1,0,0
"2446","763860675-stool1_revised_C1111877_1_gene84218 strand:+  start:3 stop:569 length:567 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.359375,1,4.53481057593889e-05,7.99042788760867e-05
"2447","763860675-stool1_revised_C1119837_1_gene140218 strand:+  start:3 stop:908 length:906 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2448","763860675-stool1_revised_C1133515_1_gene102707 strand:+  start:3 stop:1223 length:1221 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11",1,1,0,0
"2449","763860675-stool1_revised_C1139069_1_gene175537 strand:+  start:167 stop:1318 length:1152 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",0.589638551626567,1,0,1.63808700866472e-05
"2450","763860675-stool1_revised_C1139905_1_gene159517 strand:+  start:2 stop:1348 length:1347 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11",1,1,0,0
"2451","763860675-stool1_revised_C1157408_1_gene100409 strand:-  start:56 stop:982 length:927 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",0.8203125,1,1.12842546446526e-05,1.63396912035202e-05
"2452","763860675-stool1_revised_C1165878_1_gene146289 strand:-  start:57 stop:1445 length:1389 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",0.18144920772142,1,0,0
"2453","763860675-stool1_revised_scaffold10124_1_gene198305 strand:+  start:3492 stop:4766 length:1275 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",0.371093369522698,1,0,0
"2454","763860675-stool1_revised_scaffold17549_1_gene24750 strand:-  start:1085 stop:1639 length:555 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2455","763860675-stool1_revised_scaffold22535_1_gene25653 strand:+  start:3 stop:1397 length:1395 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.42578125,1,2.45434042418496e-05,0.000255532587809674
"2456","763860675-stool1_revised_scaffold26135_1_gene74852 strand:-  start:681 stop:3575 length:2895 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.371093369522698,1,0,0
"2457","763860675-stool1_revised_scaffold32189_1_gene188869 strand:+  start:6161 stop:7414 length:1254 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2458","763860675-stool1_revised_scaffold33078_1_gene40925 strand:+  start:3 stop:746 length:744 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11",1,1,0,0
"2459","763860675-stool1_revised_scaffold34698_1_gene189651 strand:-  start:1 stop:747 length:747 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",1,1,0,0
"2460","763860675-stool1_revised_scaffold45576_1_gene41944 strand:-  start:3 stop:2027 length:2025 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",1,1,0,0
"2461","763860675-stool1_revised_scaffold45759_1_gene56507 strand:-  start:3 stop:635 length:633 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11",0.371093369522698,1,0,0
"2462","763860675-stool1_revised_scaffold49217_1_gene193892 strand:-  start:3658 stop:4104 length:447 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2463","763860675-stool1_revised_scaffold50970_1_gene66926 strand:-  start:2 stop:1063 length:1062 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11",1,1,0,0
"2464","763860675-stool1_revised_scaffold5231_2_gene134406 strand:-  start:5326 stop:5517 length:192 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2465","763860675-stool1_revised_scaffold52915_2_gene86033 strand:-  start:8483 stop:9769 length:1287 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",0.18144920772142,1,0,0
"2466","763860675-stool1_revised_scaffold53294_2_gene49812 strand:+  start:1014 stop:2591 length:1578 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",1,1,0,0
"2467","763860675-stool1_revised_scaffold56956_2_gene193801 strand:-  start:353 stop:1645 length:1293 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2468","763860675-stool1_revised_scaffold57815_1_gene179461 strand:+  start:2 stop:1039 length:1038 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2469","763860675-stool1_revised_scaffold57833_1_gene103553 strand:-  start:2042 stop:3514 length:1473 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2470","763860675-stool1_revised_scaffold58069_1_gene73824 strand:-  start:2 stop:976 length:975 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",1,1,0,0
"2471","763860675-stool1_revised_scaffold58333_1_gene183814 strand:-  start:1844 stop:2269 length:426 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2472","763860675-stool1_revised_scaffold58568_1_gene34502 strand:-  start:2442 stop:3011 length:570 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",0.371093369522698,1,0,0
"2473","763860675-stool1_revised_scaffold58568_1_gene34503 strand:-  start:3053 stop:4405 length:1353 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",0.789268026134281,1,0,0
"2474","763860675-stool1_revised_scaffold58626_1_gene53887 strand:+  start:2069 stop:4606 length:2538 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2475","763860675-stool1_revised_scaffold58805_3_gene123882 strand:-  start:1964 stop:3163 length:1200 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",0.142213241936393,1,0,1.27284371943103e-05
"2476","763860675-stool1_revised_scaffold58949_1_gene119377 strand:+  start:1478 stop:2779 length:1302 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2477","763860675-stool1_revised_scaffold59017_1_gene164587 strand:-  start:4797 stop:5900 length:1104 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",0.18144920772142,1,0,0
"2478","763860675-stool1_revised_scaffold59412_1_gene91083 strand:-  start:2328 stop:3494 length:1167 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2479","763860675-stool1_revised_scaffold8179_1_gene98282 strand:-  start:54 stop:1229 length:1176 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.855132140584706,1,0,0
"2480","763860675-stool2_revised_C905495_1_gene100228 strand:+  start:1 stop:735 length:735 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2481","763860675-stool2_revised_C959573_1_gene133540 strand:+  start:3 stop:983 length:981 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2482","763860675-stool2_revised_C996562_1_gene106272 strand:-  start:6565 stop:9591 length:3027 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",0.371093369522698,1,0,0
"2483","763860675-stool2_revised_scaffold13998_1_gene152549 strand:-  start:33411 stop:35714 length:2304 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",0.201242620957724,1,0,0
"2484","763860675-stool2_revised_scaffold16939_2_gene171508 strand:+  start:2 stop:697 length:696 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2485","763860675-stool2_revised_scaffold56423_1_gene25742 strand:-  start:368 stop:1333 length:966 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.672603817441517,1,0,1.85457859419572e-05
"2486","763901136-stool1_revised_C1032461_1_gene170383 strand:-  start:3 stop:545 length:543 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",1,1,0,0
"2487","763901136-stool1_revised_C1066357_1_gene91686 strand:+  start:376 stop:963 length:588 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",1,1,0,0
"2488","763901136-stool1_revised_C1083363_1_gene141847 strand:+  start:3 stop:452 length:450 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.361310428526179,1,0,0
"2489","763901136-stool1_revised_C1085693_1_gene166508 strand:-  start:184 stop:1302 length:1119 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2490","763901136-stool1_revised_C1091923_1_gene161940 strand:-  start:32 stop:961 length:930 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",0.0590582290905367,1,0,3.45233641559758e-05
"2491","763901136-stool1_revised_scaffold34686_1_gene71319 strand:-  start:915 stop:1328 length:414 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2492","763901136-stool1_revised_scaffold38730_2_gene50938 strand:+  start:2 stop:1255 length:1254 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2493","763901136-stool1_revised_scaffold903_2_gene158473 strand:-  start:379 stop:6210 length:5832 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2494","763901136-stool2_revised_C911070_1_gene46292 strand:-  start:2 stop:271 length:270 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11",1,1,0,0
"2495","763901136-stool2_revised_scaffold21960_1_gene24087 strand:+  start:489 stop:2054 length:1566 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"2496","763901136-stool2_revised_scaffold42805_1_gene53032 strand:-  start:3092 stop:4639 length:1548 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"2497","763961826-stool1_revised_scaffold11497_1_gene27744 strand:+  start:2 stop:1171 length:1170 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.422678074170635,1,0,0
"2498","763961826-stool1_revised_scaffold14249_1_gene28063 strand:-  start:1218 stop:2909 length:1692 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.0360316862182336,1,0,2.112378600051e-05
"2499","763961826-stool1_revised_scaffold18774_1_gene43036 strand:+  start:3 stop:962 length:960 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
