taxon,lfc_(Intercept),lfc_AST,lfc_Age,lfc_Sexmale,se_(Intercept),se_AST,se_Age,se_Sexmale,W_(Intercept),W_AST,W_Age,W_Sexmale,p_(Intercept),p_AST,p_Age,p_Sexmale,q_(Intercept),q_AST,q_Age,q_Sexmale,diff_(Intercept),diff_AST,diff_Age,diff_Sexmale,passed_ss_(Intercept),passed_ss_AST,passed_ss_Age,passed_ss_Sexmale
Streptococcus_salivarius,-0.39206175087622264,-0.027265879313977684,0.03333263443320722,0.13109616963225706,1.286223675762671,0.033172079638519064,0.019441476772982143,0.7701258259501765,-0.30481615154825087,-0.8219526665526522,1.7145114449088377,0.17022694891514825,0.763247366481218,0.4195434781280234,0.09988066989623874,0.8663201763050632,1,0.6333753153674676,0.2583951299122249,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_spiroforme,-0.8876357220850142,0.04608885530175913,-0.011196390945903544,-1.4422694494675181,0.596966896445655,0.01050321693393564,0.01184691887473816,0.30644934156616643,-1.4869094540585137,4.3880703970654125,-0.9450888508891732,-4.706387822850366,0.21124251280726397,0.011800355938564315,0.3981274120508626,0.009264437580636787,0.41538443694873756,0.04518117482963909,0.6770653178143122,0.0475334595984606,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
GGB3433_SGB4574,0.3523092531366405,-0.19303736760894055,0.06755284636753499,3.1115353708578546,0.5137656837385194,0.010707045745728819,0.0058974391017273305,0.17192930484600447,0.685739169212298,-18.02900372270714,11.454606856007906,18.09776043499291,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_scindens,-2.3730750571932164,0.04426270950968194,4.6215481912681785e-4,-0.13111564988729163,1.1400777946490008,0.03079284397865548,0.017200233849054405,0.5714514210970703,-2.081502743349038,1.4374349293739577,0.02686910091935902,-0.2294432125754037,0.06153811267753328,0.1784261790598737,0.9790454022734999,0.8227348903077603,0.16992716367783892,0.3313629039683369,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Fusicatenibacter_saccharivorans,-0.3511100809081132,0.011444064362946618,-0.005554052546910164,-0.077777668501751,0.7781299578666501,0.01620768488150874,0.013081196440419529,0.45220935921283295,-0.4512229317975748,0.70608877496150535,-0.4245829173353534,-0.1719948225687758,0.6558796881447495,0.48693127932543134,0.6749228442686112,0.8648836865289102,0.9652568995337822,0.7121369960134433,0.9689076414653681,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridia_bacterium,0.09542708902648744,-0.1264491784897988,0.20319372848583173,-0.5742465982656149,0.5137656837385194,0.010707045745728819,0.0058974391017273305,0.17192930484600447,0.1857404884111625,-11.809903636606862,34.454570022828605,-3.3400158209210606,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_innocuum,-0.2509554296342429,-0.007692387077179464,0.007566135814745695,-0.07940323849142188,0.9962562593727686,0.027211279990598084,0.014420977305026896,0.4949030403115212,-0.25189847217847494,-0.28269111485521087,0.5246617933521243,-0.16044200989640472,0.8045382381947435,0.7812772566681113,0.6074858362921549,0.874673635622649,1,1,0.9054247496328932,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Anaerostipes_hadrus,-0.6671442977669765,0.010130837152470894,0.0021394140424893515,0.0812691046655429,0.7500064697871672,0.01578295425270096,0.010583168637451967,0.38528342676297594,-0.8895180570326214,0.6418847188090397,0.20215250420543643,0.21093330006000793,0.3822046196986211,0.5267903942976582,0.8414335415711524,0.8346492430533404,0.643423604384729,0.750127097611665,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
Gemella_sanguinis,2.669059294305362,-0.09213017756296744,-0.011342185233653105,0.26290335799296094,0.5367767216939355,0.01062872550162012,0.007758099755176022,0.24310330538667163,4.9723827178691105,-8.668036214588868,-1.4619798135601267,1.0814470727775423,0.0016148206832412042,5.443326124273078e-5,0.1871392192715743,0.3153409270864488,0.029066772298341675,0.0011579439209817275,0.38078762877868155,0.5054094310837604,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Streptococcus_australis,-0.11326598226374997,-0.05249982212305648,0.016958900347030216,1.4625104512232319,0.6292110345648514,0.012684127460999402,0.013408649060030996,0.4038437895050205,-0.18001270804489664,-4.139017231140308,1.2647732274224361,3.621475652790868,0.8599183053529474,0.0011648926526104456,0.2281561826715519,0.0031018448361445124,1,0.009399478645201525,0.43761103889461594,0.029033267666312635,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
