SampleType,Time,Rank,Taxon,n_samples,n_nonzero,n_unique_values,zero_percent,mean_RA_percent,sd_RA_percent,median_RA_percent,Q1_RA_percent,Q3_RA_percent,min_RA_percent,max_RA_percent,shapiro_p,distribution,recommended_summary
sputum,T0,Species,Gemella_morbillorum,30,5,6,83.33333333333334,0.32259476999422376,0.9827693547859875,0,0,0,0,4.615920923184184,3.75096545870435e-10,Non-normal,Median [IQR]
sputum,T0,Species,GGB12787_SGB19830,30,2,3,93.33333333333333,0.312066067601162,1.707258782182011,0,0,0,0,9.35140036977032,7.807849174945329e-12,Non-normal,Median [IQR]
sputum,T0,Species,Lactobacillus_gasseri,30,1,2,96.66666666666667,0.30918266666666666,1.6934632092293394,0,0,0,0,9.27548,NA,Not assessed: identical or nearly identical values,Median [IQR]
sputum,T0,Species,Streptococcus_constellatus,30,3,4,90,0.3020939837213819,1.4541562024014494,0,0,0,0,7.934613816783674,1.4798813520318645e-11,Non-normal,Median [IQR]
sputum,T0,Species,Mogibacterium_diversum,30,7,8,76.66666666666667,0.24826602450528773,0.6068753062068111,0,0,0,0,2.523679242896227,3.539772992018843e-9,Non-normal,Median [IQR]
sputum,T0,Species,GGB3883_SGB5266,30,6,7,80,0.2457104714074324,0.7110513341102792,0,0,0,0,3.385612485583891,6.021987186650996e-10,Non-normal,Median [IQR]
sputum,T0,Species,Peptostreptococcus_SGB749,30,6,7,80,0.2447910536141509,0.7461382372710338,0,0,0,0,3.854938843518347,3.4126398542730195e-10,Non-normal,Median [IQR]
sputum,T0,Species,Porphyromonas_endodontalis,30,4,5,86.66666666666667,0.23102598855859557,0.7182920140699581,0,0,0,0,2.88501,2.5788370888953466e-10,Non-normal,Median [IQR]
sputum,T0,Species,Parvimonas_micra,30,3,4,90,0.22889344162539238,0.8548759806912086,0,0,0,0,4.2608908521781705,7.402876190920984e-11,Non-normal,Median [IQR]
sputum,T0,Species,Granulicatella_adiacens,30,6,7,80,0.22576776145870242,0.7893688722808994,0,0,0,0,4.039608394151884,1.1903955590704218e-10,Non-normal,Median [IQR]
