"FeatureID","Time","n","prevalence","mean","sd","median","iqr","sum_abundance"
"Bifidobacterium_longum","T12",30,3.3333333333333335,1.0639642641419696e-6,5.827572278499417e-6,0,0,3.1918927924259087e-5
"Bifidobacterium_pseudocatenulatum","T0",30,0,0,0,0,0,0
"Bifidobacterium_pseudocatenulatum","T12",30,0,0,0,0,0,0
"Bifidobacterium_pseudolongum","T0",30,0,0,0,0,0,0
"Bifidobacterium_pseudolongum","T12",30,0,0,0,0,0,0
"Bifidobacterium_pullorum","T0",30,0,0,0,0,0,0
"Bifidobacterium_pullorum","T12",30,0,0,0,0,0,0
"Bilophila_wadsworthia","T0",30,0,0,0,0,0,0
"Bilophila_wadsworthia","T12",30,0,0,0,0,0,0
"Bittarella_massiliensis","T0",30,0,0,0,0,0,0
"Bittarella_massiliensis","T12",30,0,0,0,0,0,0
"Blautia_SGB101324","T0",30,0,0,0,0,0,0
"Blautia_SGB101324","T12",30,0,0,0,0,0,0
"Blautia_SGB4793","T0",30,0,0,0,0,0,0
"Blautia_SGB4793","T12",30,0,0,0,0,0,0
"Blautia_SGB4815","T0",30,0,0,0,0,0,0
"Blautia_SGB4815","T12",30,0,0,0,0,0,0
"Blautia_SGB59878","T0",30,0,0,0,0,0,0
"Blautia_SGB59878","T12",30,0,0,0,0,0,0
"Blautia_caecimuris","T0",30,0,0,0,0,0,0
"Blautia_caecimuris","T12",30,0,0,0,0,0,0
"Blautia_faecicola","T0",30,0,0,0,0,0,0
"Blautia_faecicola","T12",30,0,0,0,0,0,0
"Blautia_faecis","T0",30,0,0,0,0,0,0
"Blautia_faecis","T12",30,0,0,0,0,0,0
"Blautia_glucerasea","T0",30,0,0,0,0,0,0
"Blautia_glucerasea","T12",30,0,0,0,0,0,0
"Blautia_hansenii","T0",30,0,0,0,0,0,0
"Blautia_hansenii","T12",30,0,0,0,0,0,0
"Blautia_hydrogenotrophica","T0",30,0,0,0,0,0,0
"Blautia_hydrogenotrophica","T12",30,0,0,0,0,0,0
