#node	identifier	category	term ID	term description
RETN	9606.ENSP00000221515	DISEASES	DOID:374	Nutrition disease
RETN	9606.ENSP00000221515	DISEASES	DOID:4	Disease
RETN	9606.ENSP00000221515	DISEASES	DOID:4194	Glucose metabolism disease
RETN	9606.ENSP00000221515	DISEASES	DOID:630	Genetic disease
RETN	9606.ENSP00000221515	DISEASES	DOID:654	Overnutrition
RETN	9606.ENSP00000221515	DISEASES	DOID:655	Inherited metabolic disorder
RETN	9606.ENSP00000221515	DISEASES	DOID:9351	Diabetes mellitus
RETN	9606.ENSP00000221515	DISEASES	DOID:9352	Type 2 diabetes mellitus
RETN	9606.ENSP00000221515	DISEASES	DOID:9970	Obesity
RETN	9606.ENSP00000221515	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
RETN	9606.ENSP00000221515	TISSUES	BTO:0000020	Abdomen
RETN	9606.ENSP00000221515	TISSUES	BTO:0000042	Animal
RETN	9606.ENSP00000221515	TISSUES	BTO:0000421	Connective tissue
RETN	9606.ENSP00000221515	TISSUES	BTO:0001487	Adipose tissue
RETN	9606.ENSP00000221515	TISSUES	BTO:0001489	Whole body
RETN	9606.ENSP00000221515	TISSUES	BTO:0001493	Trunk
RETN	9606.ENSP00000221515	TISSUES	BTO:0001782	Peritoneal cavity
RETN	9606.ENSP00000221515	TISSUES	BTO:0004041	Abdominal adipose tissue
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0000323	Lytic vacuole
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0005576	Extracellular region
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0005615	Extracellular space
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0005622	Intracellular
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0005737	Cytoplasm
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0005764	Lysosome
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0005766	Primary lysosome
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0005773	Vacuole
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0005775	Vacuolar lumen
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0012505	Endomembrane system
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0030141	Secretory granule
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0031410	Cytoplasmic vesicle
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0031982	Vesicle
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0031983	Vesicle lumen
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0034774	Secretory granule lumen
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0035578	Azurophil granule lumen
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0035580	Specific granule lumen
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0042581	Specific granule
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0042582	Azurophil granule
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0043226	Organelle
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0043229	Intracellular organelle
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0043230	Extracellular organelle
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0043233	Organelle lumen
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0060205	Cytoplasmic vesicle lumen
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0065010	Extracellular membrane-bounded organelle
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0070062	Extracellular exosome
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0097708	Intracellular vesicle
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0099503	Secretory vesicle
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
RETN	9606.ENSP00000221515	COMPARTMENTS	GOCC:1903561	Extracellular vesicle
RETN	9606.ENSP00000221515	Monarch	EFO:0004747	Protein measurement
RETN	9606.ENSP00000221515	Monarch	EFO:0004819	Resistin measurement
RETN	9606.ENSP00000221515	Monarch	EFO:0004873	Cytokine measurement
RETN	9606.ENSP00000221515	Monarch	EFO:0006842	Diabetes mellitus biomarker
RETN	9606.ENSP00000221515	UniProt Keywords	KW-0025	Alternative splicing
RETN	9606.ENSP00000221515	UniProt Keywords	KW-0219	Diabetes mellitus
RETN	9606.ENSP00000221515	UniProt Keywords	KW-0372	Hormone
RETN	9606.ENSP00000221515	UniProt Keywords	KW-0550	Obesity
RETN	9606.ENSP00000221515	UniProt Keywords	KW-0732	Signal
RETN	9606.ENSP00000221515	UniProt Keywords	KW-0964	Secreted
RETN	9606.ENSP00000221515	UniProt Keywords	KW-1015	Disulfide bond
RETN	9606.ENSP00000221515	Pfam	PF06954	Resistin
RETN	9606.ENSP00000221515	InterPro	IPR009714	Resistin-like molecule hormone family
RETN	9606.ENSP00000221515	InterPro	IPR036262	Resistin-like superfamily
