SampleType,Time,Rank,Taxon,n_samples,n_nonzero,n_unique_values,zero_percent,mean_RA_percent,sd_RA_percent,median_RA_percent,Q1_RA_percent,Q3_RA_percent,min_RA_percent,max_RA_percent,shapiro_p,distribution,recommended_summary
feces,T0,Species,Faecalimonas_umbilicata,9,4,5,55.55555555555556,0.3324784676090073,0.9637477517790218,0,0,0.008811651646972793,0,2.9015933743363473,4.897029164219647e-7,Non-normal,Median [IQR]
feces,T0,Species,Anaerobutyricum_hallii,9,7,8,22.22222222222222,0.3318786022469512,0.6052763327243322,0.03285748948560337,0.004048855191522038,0.1044540543832638,0,1.5353401803204376,1.1023538756184266e-4,Non-normal,Median [IQR]
feces,T0,Species,Limosilactobacillus_reuteri,9,2,3,77.77777777777779,0.3281125841710356,0.9461021769598551,0,0,0,0,2.849396244763327,5.385569046605334e-7,Non-normal,Median [IQR]
feces,T0,Species,Phocaeicola_dorei,9,5,6,44.44444444444444,0.3259023795360142,0.8719502793104019,8.435195007649919e-4,0,0.03618397955370748,0,2.643450744095762,1.2865614395623326e-6,Non-normal,Median [IQR]
feces,T0,Species,Enterocloster_clostridioformis,9,5,6,44.44444444444444,0.31544076162720674,0.6245503848219486,0.0019763485528641474,0,0.17972458325205032,0,1.8178294321725659,1.1050246539770172e-4,Non-normal,Median [IQR]
feces,T0,Species,Evtepia_gabavorous,9,3,4,66.66666666666666,0.3135559346682758,0.5979745008372608,0,0,0.5036030016507609,0,1.793368058374074,1.4124872682506223e-4,Non-normal,Median [IQR]
feces,T0,Species,Bacteroides_stercoris,9,1,2,88.88888888888889,0.3041929526582552,0.9125788579747655,0,0,0,0,2.7377365739242965,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,GGB51647_SGB4348,9,3,4,66.66666666666666,0.29458789669052216,0.5157270432841116,0,0,0.5173092085117874,0,1.4937726168666141,5.517453722645053e-4,Non-normal,Median [IQR]
feces,T0,Species,Streptococcus_thermophilus,9,8,9,11.11111111111111,0.27842494073632973,0.33633003094855307,0.12756793917825948,0.0763709853539335,0.34594271146930927,0,0.9709254804697766,0.021913052920924787,Non-normal,Median [IQR]
feces,T0,Species,GGB3256_SGB4303,9,1,2,88.88888888888889,0.24594446688714275,0.7378334006614282,0,0,0,0,2.2135002019842847,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Tyzzerella_nexilis,9,2,3,77.77777777777779,0.22365156083483595,0.6399857206320471,0,0,0,0,1.9286638628275639,5.961860534097019e-7,Non-normal,Median [IQR]
feces,T0,Species,Enterobacter_ludwigii,9,1,2,88.88888888888889,0.19943596708314837,0.5983079012494451,0,0,0,0,1.7949237037483352,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,GGB3304_SGB4367,9,2,3,77.77777777777779,0.1933374937473588,0.3977785507940924,0,0,0,0,1.0802228243286962,4.319800108256394e-5,Non-normal,Median [IQR]
feces,T0,Species,Phocaeicola_vulgatus,9,4,5,55.55555555555556,0.19273856174028342,0.3767453836788625,0,0,0.17425661383057037,0,1.1456483153364945,1.0889817957904875e-4,Non-normal,Median [IQR]
feces,T0,Species,GGB4277_SGB5832,9,1,2,88.88888888888889,0.18845501452910396,0.5653650435873119,0,0,0,0,1.6960951307619356,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Bilophila_wadsworthia,9,4,5,55.55555555555556,0.17742869345100007,0.2912892852565075,0,0,0.2482256968977361,0,0.8262601356157239,0.0015855786622731359,Non-normal,Median [IQR]
feces,T0,Species,Clostridia_bacterium,9,3,4,66.66666666666666,0.17601983115298972,0.4355312028673565,0,0,0.08460913433061336,0,1.3263405855710126,3.746911599698621e-6,Non-normal,Median [IQR]
feces,T0,Species,Blautia_wexlerae,9,8,9,11.11111111111111,0.17385063037597087,0.20185880490399272,0.09640537308655632,0.08123896144272362,0.12857132523903939,0,0.5473938188466609,0.003936658823073766,Non-normal,Median [IQR]
feces,T0,Species,Faecalibacillus_intestinalis,9,2,3,77.77777777777779,0.1657136577615669,0.4755285467009145,0,0,0,0,1.4327329931431732,5.74255969549664e-7,Non-normal,Median [IQR]
feces,T0,Species,Parabacteroides_distasonis,9,6,7,33.33333333333333,0.14271958035144866,0.23666759900623646,0.004070164955687944,0,0.11605375442736232,0,0.601406257186169,5.299881943382955e-4,Non-normal,Median [IQR]
feces,T0,Species,Ruthenibacterium_lactatiformans,9,6,7,33.33333333333333,0.13433712202783973,0.20061821165706067,0.03421815305242804,0,0.19885457194730002,0,0.5905138600295875,0.003912074746719471,Non-normal,Median [IQR]
feces,T0,Species,Lachnospiraceae_bacterium_CLA_AA_H244,9,2,3,77.77777777777779,0.13374392522766554,0.3427825405707485,0,0,0,0,1.0357512695241673,2.7810534825078e-6,Non-normal,Median [IQR]
feces,T0,Species,Anaerobutyricum_soehngenii,9,6,7,33.33333333333333,0.13165074531381585,0.1730546443193915,0.05948866185757427,0,0.15782852373242115,0,0.5129244879527038,0.01991520915010243,Non-normal,Median [IQR]
feces,T0,Species,Blautia_producta,9,5,6,44.44444444444444,0.12726252164435262,0.35377545988309544,0.012376923948624512,0,0.021645922827784075,0,1.0702689807697876,6.318911064191935e-7,Non-normal,Median [IQR]
feces,T0,Species,Bacteroides_uniformis,9,3,4,66.66666666666666,0.12512359960019914,0.31614777260133153,0,0,0.009720512975771013,0,0.9564663539307667,3.321561972163036e-6,Non-normal,Median [IQR]
feces,T0,Species,Bifidobacterium_breve,9,2,3,77.77777777777779,0.1241373035051719,0.3710036509330327,0,0,0,0,1.1134748127500411,3.376895342718108e-7,Non-normal,Median [IQR]
feces,T0,Species,Enterococcus_faecalis,9,1,2,88.88888888888889,0.1228114810688847,0.3684344432066541,0,0,0,0,1.1053033296199624,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Streptococcus_australis,9,2,3,77.77777777777779,0.12227266065246238,0.3604899943260672,0,0,0,0,1.083462510230881,4.024066029957712e-7,Non-normal,Median [IQR]
feces,T0,Species,Blautia_caecimuris,9,3,4,66.66666666666666,0.11659323314676051,0.22394689837348777,0,0,0.030962402280568794,0,0.5542401326431576,5.761716220607859e-5,Non-normal,Median [IQR]
feces,T0,Species,Citrobacter_freundii,9,1,2,88.88888888888889,0.11593026143771461,0.3477907843131438,0,0,0,0,1.0433723529394314,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Schaalia_SGB17168,9,3,4,66.66666666666666,0.11358198630516808,0.24932884888960874,0,0,0.03915907021963962,0,0.7451842385396236,2.5573602724496517e-5,Non-normal,Median [IQR]
feces,T0,Species,Bacteroides_caccae,9,1,2,88.88888888888889,0.11256698241821171,0.3377009472546351,0,0,0,0,1.0131028417639054,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Clostridium_perfringens,9,3,4,66.66666666666666,0.11028557592373614,0.3094905340519739,0,0,0.02055326753801582,0,0.9348460791776351,7.051701562975545e-7,Non-normal,Median [IQR]
feces,T0,Species,Enterocloster_hominis,9,5,6,44.44444444444444,0.09690611794723483,0.2724977930535989,2.876818162397238e-4,0,0.0033439523066040745,0,0.8224785668068587,7.35182842309226e-7,Non-normal,Median [IQR]
feces,T0,Species,Latilactobacillus_sakei,9,2,3,77.77777777777779,0.09186855831345563,0.27441301895494485,0,0,0,0,0.8236312150782977,3.400658413976976e-7,Non-normal,Median [IQR]
feces,T0,Species,Veillonella_atypica,9,1,2,88.88888888888889,0.08768280953075756,0.2630484285922727,0,0,0,0,0.7891452857768181,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Sellimonas_intestinalis,9,5,6,44.44444444444444,0.0832556820625423,0.18726128710335727,0.01914990104712904,0,0.05192883107990268,0,0.5783828049175024,6.478684356139588e-6,Non-normal,Median [IQR]
feces,T0,Species,Hydrogeniiclostridium_mannosilyticum,9,3,4,66.66666666666666,0.08192229993569253,0.23484916278561993,0,0,0.00984713684891621,0,0.7079237410170194,5.473821404038203e-7,Non-normal,Median [IQR]
feces,T0,Species,Blautia_faecis,9,7,8,22.22222222222222,0.08165294857202535,0.13776739162169988,0.05079192422463486,0.0030754403501202297,0.07932483076163893,0,0.4333378718845753,2.5635107365242437e-4,Non-normal,Median [IQR]
feces,T0,Species,Flavonifractor_plautii,9,6,7,33.33333333333333,0.07895813130915613,0.1743213988629656,0.012193733464422788,0,0.04638332619383067,0,0.5364566483338725,1.137825959312378e-5,Non-normal,Median [IQR]
feces,T0,Species,Roseburia_lenta,9,1,2,88.88888888888889,0.07680512555707127,0.2304153766712138,0,0,0,0,0.6912461300136414,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Erysipelatoclostridium_ramosum,9,5,6,44.44444444444444,0.07371764143000278,0.12677421538355038,0.008817951548936612,0,0.059468124803931925,0,0.3531887636540299,6.14797958726243e-4,Non-normal,Median [IQR]
feces,T0,Species,Clostridiaceae_bacterium,9,6,7,33.33333333333333,0.07287992346136084,0.18312903682551063,0.00391858179335769,0,0.01329729283952501,0,0.5569119492757055,2.876891196487147e-6,Non-normal,Median [IQR]
feces,T0,Species,Raoultella_ornithinolytica,9,2,3,77.77777777777779,0.07232099590794012,0.2084235028513896,0,0,0,0,0.6277419916479063,5.424012193016695e-7,Non-normal,Median [IQR]
feces,T0,Species,Lentihominibacter_SGB71368,9,1,2,88.88888888888889,0.0716707391747235,0.21501221752417052,0,0,0,0,0.6450366525725115,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Parabacteroides_merdae,9,5,6,44.44444444444444,0.07149006561023383,0.15869004994998748,7.245319816407858e-4,0,0.06445644809608352,0,0.48730184406340993,1.2773283206201305e-5,Non-normal,Median [IQR]
feces,T0,Species,Ruminococcus_sp_AF13_28,9,2,3,77.77777777777779,0.06740527329900388,0.20032051070196363,0,0,0,0,0.6015745669818044,3.629693441276844e-7,Non-normal,Median [IQR]
feces,T0,Species,Merdimonas_faecis,9,1,2,88.88888888888889,0.06713936518206981,0.2014180955462094,0,0,0,0,0.6042542866386282,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Blautia_obeum,9,6,7,33.33333333333333,0.06624676381774998,0.11040440760563303,0.0044857053569231,0,0.07305483662245228,0,0.3055954947996827,0.0010399162227332204,Non-normal,Median [IQR]
feces,T0,Species,Clostridium_innocuum,9,7,8,22.22222222222222,0.06576569125756229,0.1672020862507271,0.002240291634822643,0.00164687140625546,0.016632270931489213,0,0.5090511138999083,2.2024759323555853e-6,Non-normal,Median [IQR]
feces,T0,Species,Bacteroides_ovatus,9,4,5,55.55555555555556,0.06135087645723153,0.11051856262292269,0,0,0.07629087700150532,0,0.31811104820446456,4.416948871112277e-4,Non-normal,Median [IQR]
feces,T0,Species,Eubacterium_ramulus,9,2,3,77.77777777777779,0.05780294830897009,0.13205681987034543,0,0,0,0,0.3910041248786801,1.4642598167583748e-5,Non-normal,Median [IQR]
feces,T0,Species,Coprococcus_catus,9,5,6,44.44444444444444,0.05561908518445689,0.08561324053613105,2.903839747297852e-4,0,0.112075959594141,0,0.2061702246453101,0.0011555586420307212,Non-normal,Median [IQR]
feces,T0,Species,Erysipelatoclostridium_SGB66626,9,1,2,88.88888888888889,0.054895713541848676,0.16468714062554604,0,0,0,0,0.4940614218766381,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Mediterraneibacter_faecis,9,3,4,66.66666666666666,0.0529742608791578,0.12818236698425348,0,0,0.009061676462385804,0,0.387549993539981,6.104530216612802e-6,Non-normal,Median [IQR]
feces,T0,Species,Faecalibacterium_SGB15346,9,2,3,77.77777777777779,0.05194469987349901,0.12734779994217982,0,0,0,0,0.38332515132453915,5.312225837635925e-6,Non-normal,Median [IQR]
feces,T0,Species,Agathobaculum_butyriciproducens,9,6,7,33.33333333333333,0.05132532304110891,0.06367842632804704,0.007309249108905574,0,0.11814213739984797,0,0.1538073909524686,0.012329536964961993,Non-normal,Median [IQR]
feces,T0,Species,Granulicatella_SGB8255,9,2,3,77.77777777777779,0.050461201475930056,0.14657845964153837,0,0,0,0,0.44116939737200095,4.886288057856231e-7,Non-normal,Median [IQR]
feces,T0,Species,Lacticaseibacillus_rhamnosus,9,2,3,77.77777777777779,0.04978308791143652,0.12510146450905477,0,0,0,0,0.3775406737652063,3.7035806905950013e-6,Non-normal,Median [IQR]
feces,T0,Species,Clostridium_symbiosum,9,7,8,22.22222222222222,0.04832555806894932,0.07363440395185569,0.0034989436114482614,8.950100949680295e-4,0.10457780653510192,0,0.1927699229507589,0.001951608461747855,Non-normal,Median [IQR]
feces,T0,Species,Actinomyces_SGB17132,9,3,4,66.66666666666666,0.04587762775642709,0.12846679613046605,0,0,0.0036212933275215327,0,0.38794915419844495,7.681508315606263e-7,Non-normal,Median [IQR]
feces,T0,Species,Alistipes_onderdonkii,9,4,5,55.55555555555556,0.04552719933119858,0.09958605981378307,0,0,0.03286748449932574,0,0.3067206697041031,1.4121841049186734e-5,Non-normal,Median [IQR]
feces,T0,Species,Acidaminococcus_intestini,9,2,3,77.77777777777779,0.04512067491915935,0.11059542792636201,0,0,0,0,0.33289048091769224,5.328086407253286e-6,Non-normal,Median [IQR]
feces,T0,Species,Veillonella_dispar,9,2,3,77.77777777777779,0.045024243062962516,0.13484977725560712,0,0,0,0,0.40462326631860657,3.285972688063884e-7,Non-normal,Median [IQR]
feces,T0,Species,Zhenpiania_hominis,9,2,3,77.77777777777779,0.0442961685935796,0.12922945647685363,0,0,0,0,0.38879816049977056,4.615747244431843e-7,Non-normal,Median [IQR]
feces,T0,Species,Schaalia_odontolytica,9,3,4,66.66666666666666,0.042938805058885775,0.1154673039503883,0,0,0.004870382022235268,0,0.34958225261262965,1.326882076483937e-6,Non-normal,Median [IQR]
feces,T0,Species,Veillonella_rogosae,9,1,2,88.88888888888889,0.04128910904442787,0.1238673271332836,0,0,0,0,0.37160198139985084,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Bacteroides_thetaiotaomicron,9,2,3,77.77777777777779,0.03860315733599667,0.1011326494497971,0,0,0,0,0.3057768521514073,2.02796441150733e-6,Non-normal,Median [IQR]
feces,T0,Species,Slackia_isoflavoniconvertens,9,3,4,66.66666666666666,0.038487046721332505,0.07933570443490581,0,0,0.0044586030754721,0,0.22199346469080447,5.1414345732501357e-5,Non-normal,Median [IQR]
feces,T0,Species,GGB9715_SGB15265,9,2,3,77.77777777777779,0.037702063726228176,0.0809504201753543,0,0,0,0,0.23149870592041408,3.187463369198052e-5,Non-normal,Median [IQR]
feces,T0,Species,Firmicutes_bacterium,9,2,3,77.77777777777779,0.0375776829117001,0.10776803277428913,0,0,0,0,0.32471287609187965,5.788266512295111e-7,Non-normal,Median [IQR]
feces,T0,Species,Enterococcus_faecium,9,3,4,66.66666666666666,0.0344458960260169,0.06570852067681933,0,0,0.019385633623340143,0,0.1814495755477256,1.5402986766806204e-4,Non-normal,Median [IQR]
feces,T0,Species,Gordonibacter_pamelaeae,9,2,3,77.77777777777779,0.03331603769137589,0.08777072276050685,0,0,0,0,0.26539058437566054,1.8722180705874082e-6,Non-normal,Median [IQR]
feces,T0,Species,Blautia_hydrogenotrophica,9,1,2,88.88888888888889,0.03307657020613651,0.09922971061840953,0,0,0,0,0.2976891318552286,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Clostridium_SGB6173,9,1,2,88.88888888888889,0.030688301140307177,0.09206490342092154,0,0,0,0,0.2761947102627646,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Romboutsia_timonensis,9,5,6,44.44444444444444,0.030559728522594996,0.06171538545591583,0.003875124076566444,0,0.015470888784447369,0,0.1850849157481556,6.890262244918433e-5,Non-normal,Median [IQR]
feces,T0,Species,Roseburia_faecis,9,2,3,77.77777777777779,0.030145603762918274,0.0889009813965498,0,0,0,0,0.26718699450016176,4.0098250787946094e-7,Non-normal,Median [IQR]
feces,T0,Species,Schaalia_SGB17157,9,4,5,55.55555555555556,0.02924295851795547,0.04541314519121235,0,0,0.04457894674127599,0,0.13159411685095196,0.0033938801999968972,Non-normal,Median [IQR]
feces,T0,Species,Oscillospiraceae_bacterium_CLA_AA_H250,9,3,4,66.66666666666666,0.02920809176123586,0.05882205461406799,0,0,0.03379771918472986,0,0.17769726526239482,7.615019043670869e-5,Non-normal,Median [IQR]
feces,T0,Species,Actinomyces_naeslundii,9,3,4,66.66666666666666,0.028987351703955062,0.05280612273741761,0,0,0.021633030260491144,0,0.1393910874895821,2.262863502520111e-4,Non-normal,Median [IQR]
feces,T0,Species,Amedibacillus_dolichus,9,1,2,88.88888888888889,0.026622279924267304,0.07986683977280191,0,0,0,0,0.23960051931840573,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Clostridium_sp_C5_48,9,3,4,66.66666666666666,0.026523534726844506,0.07305214219839008,0,0,0.00152636862043189,0,0.2208023293432546,9.750430262444126e-7,Non-normal,Median [IQR]
feces,T0,Species,Lawsonella_SGB3665,9,4,5,55.55555555555556,0.024128290676642884,0.04954492699065237,0,0,0.012657715949530897,0,0.14729308991473858,6.492675903881708e-5,Non-normal,Median [IQR]
feces,T0,Species,Veillonella_parvula,9,4,5,55.55555555555556,0.022985388622682387,0.04370299287297632,0,0,0.007084090965339156,0,0.12144631182015717,1.3997492505458337e-4,Non-normal,Median [IQR]
feces,T0,Species,Parasutterella_excrementihominis,9,3,4,66.66666666666666,0.022026326797337514,0.04913768242403455,0,0,0.0026530656386552303,0,0.14548345367716287,2.0479280882576704e-5,Non-normal,Median [IQR]
feces,T0,Species,GGB9559_SGB14969,9,1,2,88.88888888888889,0.021320278446855,0.063960835340565,0,0,0,0,0.191882506021695,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Intestinibacter_bartlettii,9,4,5,55.55555555555556,0.0213072187235587,0.047395445201102455,0,0,0.0045891477601143005,0,0.1411792915624991,2.1230309352092098e-5,Non-normal,Median [IQR]
feces,T0,Species,Collinsella_bouchesdurhonensis,9,1,2,88.88888888888889,0.02000986855178523,0.06002960565535569,0,0,0,0,0.18008881696606707,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Bacteroides_xylanisolvens,9,1,2,88.88888888888889,0.01951419412606906,0.05854258237820718,0,0,0,0,0.17562774713462154,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Intestinimonas_butyriciproducens,9,1,2,88.88888888888889,0.0175379359085402,0.05261380772562059,0,0,0,0,0.15784142317686178,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Alistipes_dispar,9,1,2,88.88888888888889,0.01699715122757827,0.05099145368273481,0,0,0,0,0.15297436104820444,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Blautia_SGB4815,9,4,5,55.55555555555556,0.016743156637515633,0.031534145289163484,0,0,0.009529761978880683,0,0.09100289672777276,2.051996659486448e-4,Non-normal,Median [IQR]
feces,T0,Species,Eisenbergiella_tayi,9,2,3,77.77777777777779,0.01577915386208834,0.0466746322639708,0,0,0,0,0.1402349686678974,3.855711532395618e-7,Non-normal,Median [IQR]
feces,T0,Species,Actinomyces_massiliensis,9,1,2,88.88888888888889,0.01569297304047364,0.047078919121420926,0,0,0,0,0.14123675736426278,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,GGB9359_SGB14334,9,1,2,88.88888888888889,0.015111724063535233,0.0453351721906057,0,0,0,0,0.1360055165718171,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Abiotrophia_sp_HMSC24B09,9,2,3,77.77777777777779,0.015079528683891941,0.04283090599587224,0,0,0,0,0.12914832788308164,6.586729298584041e-7,Non-normal,Median [IQR]
feces,T0,Species,Enterocloster_aldenensis,9,4,5,55.55555555555556,0.014717493376105473,0.03667360124673991,0,0,0.006338584502950682,0,0.11206931413781948,2.4490674726988248e-6,Non-normal,Median [IQR]
feces,T0,Species,Roseburia_inulinivorans,9,2,3,77.77777777777779,0.014221756819149167,0.02962903201112163,0,0,0,0,0.08205195983065032,4.109046881053191e-5,Non-normal,Median [IQR]
feces,T0,Species,Rothia_mucilaginosa,9,5,6,44.44444444444444,0.013565302342909575,0.030288348119374944,9.712843292685919e-4,0,0.012255111317431629,0,0.09286821516264693,1.2183678460030644e-5,Non-normal,Median [IQR]
feces,T0,Species,Streptococcus_sanguinis,9,2,3,77.77777777777779,0.013144382819396522,0.03860420132304831,0,0,0,0,0.11607014383683266,4.230218356761761e-7,Non-normal,Median [IQR]
feces,T0,Species,GGB3433_SGB4574,9,1,2,88.88888888888889,0.012977646377036427,0.03893293913110928,0,0,0,0,0.11679881739332784,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Longicatena_caecimuris,9,2,3,77.77777777777779,0.012759864706224752,0.03764710343983227,0,0,0,0,0.1131409737948884,3.9856079563566034e-7,Non-normal,Median [IQR]
feces,T0,Species,Streptococcus_vestibularis,9,1,2,88.88888888888889,0.012699670193345279,0.038099010580035834,0,0,0,0,0.11429703174010751,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Roseburia_hominis,9,3,4,66.66666666666666,0.012125879990609744,0.023520359156472017,0,0,0.0187304748098642,0,0.07081234632330385,1.0981184744564936e-4,Non-normal,Median [IQR]
feces,T0,Species,GGB9699_SGB15216,9,1,2,88.88888888888889,0.011648153868241326,0.034944461604723975,0,0,0,0,0.10483338481417193,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Streptococcus_mitis,9,2,3,77.77777777777779,0.011205106530148388,0.027798605928003442,0,0,0,0,0.08379314527704625,4.4662053346645945e-6,Non-normal,Median [IQR]
feces,T0,Species,Wansuia_hejianensis,9,4,5,55.55555555555556,0.0108359713450182,0.019428466045984197,0,0,0.010473700467831982,0,0.057233227057884625,4.538208961043732e-4,Non-normal,Median [IQR]
feces,T0,Species,Clostridia_bacterium_UC5_1_1D1,9,3,4,66.66666666666666,0.010823435237203617,0.021277659412889904,0,0,0.0019640912962828653,0,0.05538256227758007,6.174695734784275e-5,Non-normal,Median [IQR]
feces,T0,Species,Phascolarctobacterium_faecium,9,1,2,88.88888888888889,0.0106601392234275,0.0319804176702825,0,0,0,0,0.0959412530108475,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,GGB9832_SGB15478,9,1,2,88.88888888888889,0.010576420852562884,0.03172926255768865,0,0,0,0,0.09518778767306596,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Clostridium_scindens,9,3,4,66.66666666666666,0.010498144168837924,0.026895966537962623,0,0,0.005525412477064515,0,0.08184042381106438,2.1456688141761217e-6,Non-normal,Median [IQR]
feces,T0,Species,Oscillibacter_valericigenes,9,1,2,88.88888888888889,0.010303270974215292,0.030909812922645875,0,0,0,0,0.09272943876793763,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Clostridiaceae_bacterium_Marseille_Q3526,9,2,3,77.77777777777779,0.010197385187456746,0.026366605723858773,0,0,0,0,0.07969654032827782,2.4491190655409114e-6,Non-normal,Median [IQR]
feces,T0,Species,Lacticaseibacillus_paracasei,9,3,4,66.66666666666666,0.009880972043084725,0.02204042370369802,0,0,0.0011441853815230465,0,0.06522969912649629,2.051028323426089e-5,Non-normal,Median [IQR]
feces,T0,Species,Amedibacterium_intestinale,9,1,2,88.88888888888889,0.009877466839210612,0.029632400517631833,0,0,0,0,0.0888972015528955,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Klebsiella_grimontii,9,1,2,88.88888888888889,0.009850008781011175,0.029550026343033525,0,0,0,0,0.08865007902910058,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Faecalicatena_fissicatena,9,2,3,77.77777777777779,0.009768965016490085,0.019618496673666563,0,0,0,0,0.04999995981518199,3.771579656945726e-5,Non-normal,Median [IQR]
feces,T0,Species,Parasutterella_SGB9260,9,1,2,88.88888888888889,0.009515993575863784,0.028547980727591352,0,0,0,0,0.08564394218277406,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Actinomyces_oris,9,2,3,77.77777777777779,0.00950659119074657,0.02058493412558353,0,0,0,0,0.05925835732589203,2.9078861386664046e-5,Non-normal,Median [IQR]
feces,T0,Species,Hungatella_hathewayi,9,3,4,66.66666666666666,0.009467006015907985,0.019238875840015587,0,0,0.004240643069015187,0,0.05584762212876091,7.659869581346699e-5,Non-normal,Median [IQR]
feces,T0,Species,GGB74505_SGB47518,9,1,2,88.88888888888889,0.009369720335022827,0.02810916100506848,0,0,0,0,0.08432748301520544,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,GGB9719_SGB15272,9,2,3,77.77777777777779,0.009230544452625571,0.026147881910831755,0,0,0,0,0.0788590314227081,6.828083490397275e-7,Non-normal,Median [IQR]
feces,T0,Species,Lentihominibacter_faecis,9,3,4,66.66666666666666,0.00879987091600771,0.015971844221422137,0,0,0.006848574994306244,0,0.04223956648333872,2.433971404616608e-4,Non-normal,Median [IQR]
feces,T0,Species,Mediterraneibacter_glycyrrhizinilyticus,9,2,3,77.77777777777779,0.008737939393795349,0.02596610055593893,0,0,0,0,0.07797840504691039,3.6333335965499075e-7,Non-normal,Median [IQR]
feces,T0,Species,Actinomyces_gerencseriae,9,1,2,88.88888888888889,0.008704843748221607,0.026114531244664816,0,0,0,0,0.07834359373399445,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Lactococcus_lactis,9,4,5,55.55555555555556,0.00847655758142067,0.01890502113562152,0,0,0.005964887898266728,0,0.057531507553618924,1.720484652555878e-5,Non-normal,Median [IQR]
feces,T0,Species,Actinomyces_sp_ph3,9,3,4,66.66666666666666,0.00828499726570794,0.013819640871342355,0,0,0.016001158331661956,0,0.03862891354434002,9.740978839741356e-4,Non-normal,Median [IQR]
feces,T0,Species,Turicibacter_bilis,9,1,2,88.88888888888889,0.008098099399150828,0.02429429819745248,0,0,0,0,0.07288289459235744,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Blautia_glucerasea,9,3,4,66.66666666666666,0.007573182937939667,0.013484111051907284,0,0,0.013546521506333025,0,0.03947153749524815,4.049469602744138e-4,Non-normal,Median [IQR]
feces,T0,Species,GGB3730_SGB5060,9,1,2,88.88888888888889,0.00735305251302438,0.02205915753907314,0,0,0,0,0.06617747261721942,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Lancefieldella_parvula,9,2,3,77.77777777777779,0.006921171274087045,0.02050941246423566,0,0,0,0,0.061609641112244595,3.7677042660049465e-7,Non-normal,Median [IQR]
feces,T0,Species,Enterocloster_lavalensis,9,1,2,88.88888888888889,0.006857947805456702,0.020573843416370106,0,0,0,0,0.06172153024911032,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,GGB3511_SGB4688,9,3,4,66.66666666666666,0.006355564970188732,0.012509414714128454,0,0,6.606026891430694e-4,0,0.03115328016614011,4.200099535278942e-5,Non-normal,Median [IQR]
feces,T0,Species,Corynebacterium_durum,9,2,3,77.77777777777779,0.006238361260174114,0.01693134467784336,0,0,0,0,0.051175365742121164,1.2294586343315684e-6,Non-normal,Median [IQR]
feces,T0,Species,Lachnospiraceae_bacterium,9,1,2,88.88888888888889,0.006194043199036564,0.01858212959710969,0,0,0,0,0.05574638879132907,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T0,Species,Clostridium_leptum,9,2,3,77.77777777777779,0.005899229128381064,0.015362911897672029,0,0,0,0,0.046445325137495955,2.209071036609509e-6,Non-normal,Median [IQR]
