FeatureID,A1H0,A1E0,A1H12,A1E12,A3H0,A3E0,A3H12,A3E12,A4H0,A4E0,A4H12,A4E12,A6H0,A6E0,A6H12,A6E12,A7H0,A7E0,A7H12,A7E12,A8H0,A8E0,A8H12,A8E12,A9H0,A9E0,A9H12,A9E12,A10H0,A10E0,A10H12,A10E12,A12H0,A12H12,A13H0,A13E0,A13H12,A13E12,A16H0,A16E0,A16H12,A16E12,A17H0,A17E0,A17H12,A17E12,A19H0,A19E0,A19H12,A19E12,A20H0,A20H12,A22H0,A22E0,A22H12,A22E12,A24H0,A24E0,A24H12,A24E12,A25H0,A25E0,A25H12,A25E12,A26H0,A26H12,A27H0,A27E0,A27H12,A27E12,A28H0,A28E0,A28H12,A28E12,A30H0,A30E0,A30H12,A30E12,P2H0,P2E0,P2H12,P2E12,P3E0,P3E12,P4H0,P4E0,P4H12,P4E12,P5H0,P5E0,P5H12,P5E12,P11H0,P11E0,P11H12,P11E12,P14H0,P14E0,P14H12,P14E12,P16H0,P16H12,P17H0,P17E0,P17H12,P17E12,P20H0,P20E0,P20H12,P20E12,P21H0,P21H12,P25H0,P25E0,P25H12,P25E12,P26H0,P26E0,P26H12,P26E12,P27H0,P27E0,P27H12,P27E12,P42H0,P42E0,P42H12,P42E12
Lentihominibacter_faecis,9.770000977000098e-4,0,2.3371475019569728e-4,0,0.0017200937604768937,0,0.008972314017076861,0,0,0,0,0,0.001218482114235926,0,0.0015927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003069995414447377,0,0,0,0,0,0,0,0,0,3.6734495716054735e-4,0.0023112970421176105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1816321656991265e-4,0,0.00125320025064005,0,0,0,2.8307216437016943e-4,0,6.505001301000261e-4,0,0,0,5.039900126162533e-4,0,0,0,0,0,6.820001364000273e-5,0,0.00355960106788032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roseburia_intestinalis,1.223000122300012e-4,0,0,0,5.875597628628885e-5,0,5.794662097231852e-4,0,0.0016442845397251465,0,0,0,0,0,0,0,0.0010869720662479922,0,0.03375609662439034,0,0,0,4.72346485121439e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002571356650173642,0,0.003431248462462698,0,0,0,0,0,0,0,2.859589617161486e-4,0,0,0,5.862410800775873e-4,0,2.21954782889556e-5,0,4.8760438843949594e-4,0,0,0,0.0024615725126770835,0,5.999737335913956e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0100008020001606e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5475365111892563e-4,0,0,0.0011060822315204018,0,0,0,0,0,0,1.4537576985124647e-4,0,0,0,0,2.6311521202400476e-4,0,1.8190782203634755e-4,0,0,0,0,0,0,0,0,0
Clostridium_sp_AM49_4BH,0,0,0,0,0.0028000989109152937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019373358580595096,0,3.999252304841632e-4,0,0.00363093633924282,0,0,0,0,0,0,0,0,0,0.0017600251080224798,0,0.004010652624394357,0,0.0012759114832033489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9959973235356576e-4,0,6.200001240000248e-5,0,0,0,0,0,0,0,0,0,0,0,1.2200003660001098e-4,0,0,1.143240766505426e-4,0,0,2.9898441358630005e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jutongia_hominis,0,0,0,0,0,0,0,0,9.860092950549854e-4,0,0.002279939532299377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017385216883812357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roseburia_inulinivorans,0,0,0,0,0,0,2.2047134215280085e-4,0,6.396277887596143e-5,0,0,0,0,0,0,0,3.3222202632034506e-4,0,0.0018628998137100185,0,0.004913630950421291,0,0.01336992874734015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015268807980785572,0,0.004498394849256405,0,0.0131048910195999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3192044329942345e-4,0,0.001370700274140055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205675115179257e-4,0,0,0,0,0,0,0,0,8.118448168905828e-4,0,0,0,7.775595979712582e-4,0,0,0,0,0,0,0,0,0,0,0,3.306069535710297e-4,0
Ruminococcus_bicirculans,0,0,0,0,2.118228273295439e-4,0,1.7228479822984532e-4,0,0.0016362641285808254,0,0,0,0,0,0,0,0,0,0,0,0,0,6.054714880862206e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013632399013625183,0,0.02956981552608351,0,0,0,0,0,0,0,0.03797825100287087,0,0,0,0.05109140083277478,0,0,0,0,0,0,0,0.0010183091525350465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07878261575652315,0,5.33300159990048e-4,0,0,0,0,0,0,0,0,0,0,0,2.289481331263556e-4,0,0,0,0.007056093097346798,0,0.0012916473935775058,0,0.004110376746200087,0,0,0,0,0,0,0,0,0
Faecalibacterium_SGB15346,0,0,0.0028226090019348336,0,0,0,0.0017429001322111905,0,0,0,0,0,0,0,0,0,0,0,0,0,3.545403428984509e-4,0,0.01941424796838024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125792049998557,0,0,0,0,0,0,0,0,0,0,0,0.0028897079425451934,0,6.431226881206467e-4,0,6.564237379937276e-4,0,9.008081072729655e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150000230000046e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.201937928127663e-6,0,0,0,0,0,0,0,0,0.0037927252186166207,0,0,0,6.103962961417008e-4,0,8.389050081998233e-4,0,2.881123888327198e-4,0,0,0,0.0031631631992261417,0,0,0,0.0013846311995619912,0
Enterobacter_kobei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36049979316913e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.668792871895968e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.137679002369138e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blautia_sp_OF03_15BH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.477208323269898e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.553819316399925e-4,0,0,0,2.5213382635784005e-4,0,0,0,0,0,0,0,0,0,0,0,3.233911316309368e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1740002348000469e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roseburia_hominis,0,0,0,0,0,0,1.4701499706430387e-4,0,0.004280192662306303,0,0.00823580403120671,0,0,0,0,0,0,0,0,0,4.673167940546897e-5,0,3.316518269463779e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.150896748105654e-4,0,0.011363132822340399,0,0.002375498199701708,0,0,0,0,0,0,0,0,0,0.003742769751762854,0,1.378931750712038e-4,0,6.600059400534604e-5,0,0,0,0,0,0,0,0,0,0.0020578032849611115,0,0,0,0.0011438089273733605,0,0.004671140955736281,0,0,0,0,0,0,0,0,0,6.657104049554657e-4,0,2.3600004720000945e-5,0,0,0,0,0,0,0,0,0,0,0,0.0010378003113400934,0,0,0.001925105427202969,0,0,2.2814071719436547e-5,0,0,0,0,0,1.8532450563853097e-4,0,0,0,0,0,1.9523389020046015e-4,0,0,0,0,0,0,0,0,0,7.639100805634819e-4,0
Eubacterium_sp_AF16_48,0.0017340001734000173,0,0,0,0,0,0.0017575300170965039,0,2.1183910934938324e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56058380818922e-4,0,0,0,0.0037904816028095033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachnospiraceae_bacterium_CLA_AA_H244,0.0027349002734900272,0,0,0,0,0,4.7224859182242633e-4,0,0.002542069312192599,0,0,0,0,0,0,0,0,0,0,0,2.8179102613661803e-4,0,1.0647981662459788e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.723840704956566e-4,0,0,0,0.001596394214271486,0,0,0,0,0,0,0,0,0,0.001018461186263933,0,0,0,9.981089829808468e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.800000760000152e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016761005028301508,0,0,0,0.0013241167151899292,0,0,0,0,0,0.010248009937685015,0,0,0,7.357187236211055e-5,0,0,0,0,0,0,0,0,0,0,0,0,0
Eubacteriaceae_bacterium,0,0,0,0,6.892025799598531e-4,0,0.0027260693192591797,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1587855407180527e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.727598934099516e-4,0,0,0,3.9452143535079453e-4,0,0,0,0,0,0,0,0,0,0.0037684065328526836,0,0,0,0,0,0,0,0.007419638427707455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8410709062716612e-4,0,3.657000731400146e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.976836112514199e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerotignum_faecicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369602949379899e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0531940137694845e-4,0,0,0,0,0,0,0,0,0,0,0,0.004424714864968127,0,0.001294156726655733,0,0,0,0,0,0,0,0,0,0.001968877014715309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6353958402615564e-4,0,6.01000120200024e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides_ovatus,0,0,0,0,0,0,9.627078095860121e-5,0,0.0027375668338354277,0,0.0028784761627411596,0,1.1902391513231727e-5,0,0,0,0.014082133645460694,0,4.409999559000044e-5,0,2.642791548390654e-4,0,9.19460786208613e-5,0,0.0027542214779121307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.048850565498046e-5,0,0,0,0,0,0,0,0,0,9.577963250999849e-4,3.773091048579713e-4,9.817546070765353e-5,0,9.84412336379003e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4930731445514375e-4,0,0.001361019958039701,0,0,0,0,0,0.0031492354258909287,0,0,0,0,0,0,0,3.50000070000014e-5,0,7.721317256723997e-5,0,0.00203426331942885,0,0,0,0.002266393369925005,0,9.900001980000396e-6,0,0,0,0.0015645004693501407,8.271742028871281e-5,0,0,0,0,0,0,0,0,0,0,8.433998313200337e-4,0,4.454351455937305e-5,0,7.603108524011766e-4,0,0,0,0,0,1.1918904613636848e-4,0,0,0,0,0
Wansuia_hejianensis,0,0,0.004411628876604423,0,2.5812454539446554e-5,0,4.256989580964289e-4,0,0,0,0,0,0,0,0,0,9.518631085240952e-4,0,3.541999645800035e-4,0,6.0741176443511054e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.293109806348585e-5,0,3.8709013648492615e-4,0,2.920986071332321e-4,0,0,0,0,0,0.002115330804861161,5.568401163312295e-4,0.0029973098519826932,0,9.537683714825661e-4,0,4.2623352877071296e-4,0,1.390012510112591e-5,0,0,0,2.0332162699726976e-4,0,0,0,0,0,0,0,0.008416989340080913,0,3.9077685423617335e-4,0,0,0,1.7725593130839726e-4,0,2.575236850728543e-4,0,5.50000110000022e-5,0,0,0,3.575964709134837e-5,0,0,0,0,0,6.401143244183411e-6,0,0,0,0,0,1.0430002086000417e-4,0,1.1120003336001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014150823939906895,0,5.703833192164212e-4,0,0.003259240147326335,0,0,0,0,0,0,0,0,0
Clostridium_fessum,0,0,0,0,0,0,6.915945582148184e-5,0,0.0014659306469033042,0,0.004920701146910191,0,0.0053338852815228285,0,0,0,0.005479463288416022,0,1.3569998643000135e-4,0,6.847642016523001e-4,0,0.015159092452841805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.226721907076823e-5,0,0,0,1.6979800837293543e-4,0,0,0,0,0,0,0,0.003879585340548511,0,2.2161795528044084e-4,0,0,0,0,0,0,0,0,0,0.019139764081900226,0,0,0,0,0,0,0,0,0,0.0016592469804159761,0,0,0,0.03101393870716104,0,5.705001141000228e-4,0,0,0,9.666123093319657e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1300003130000316e-5,0,0,0,6.419049780226998e-4,0,0,0,6.476326723576262e-5,0,0,0,0,0,0.0052536393851042775,0,4.3882784828545407e-4,0,0,0,0,0
GGB3109_SGB4121,0,0,1.5136861875083524e-4,0,0,0,0,0,0.001389836996171557,0,0.005119213295853706,0,0.002023910895872836,0,0,0,0,0,0,0,1.3409090022126e-4,0,0,0,2.5784803468227964e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6655528797591142e-5,0,7.987299368890279e-4,0,4.836575432582135e-4,0,0.003914410439121261,0,0,0,0,0,9.587901734687185e-4,0,2.4715459269413826e-4,0,0,0,2.3800214201927818e-5,0,1.4807932464561057e-4,0,0,0,0,0,1.9800508873078038e-5,0,0,0,2.282604819995742e-4,0,0,0,4.027882162604e-5,0,0,0,3.2157932380065323e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.584739811727501e-4,0,1.300000260000052e-5,0,0,0,0,0,0,0,1.6920436525248773e-4,0,0,0,0,0,1.0860360161121995e-4,0,0,0,0,0,0,0,0,0,0,0,1.68425830938294e-4,0,0,0,0,0
Mediterraneibacter_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.653444455489676e-5,0,0,0,0,0,0,0,0,0,0,7.562401725525164e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clostridium_sp_1001270J_160509_D11,0,0,0,0,0,0,1.0384149061953266e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,5.218537646670678e-4,0,5.964888305700223e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62004046830357e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002922926306336757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98460800836664e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.924951663135877e-4,0,0,0,2.3070006921002077e-4,0,0,0,0,0,0,0,0,0,7.075125220709882e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.140969027763108e-4,0
Klebsiella_grimontii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.908141440248325e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03284531632247185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.771284357528725e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Achromobacter_xylosoxidans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.151513063749494e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8783561645481378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9689954031004597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_aeruginosa,0,0.026907938397793076,0,0.001971144430354956,0,0.1927749385549877,0,0,0,0.0017694001769400177,0,0,0,0.5893585410641459,0,0.0370581,0,0.9870303,0,0.5599088559908856,0,0,0,0,0,0.11389641138964114,0,0.7530923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025285786899250814,0,0,0,0.9868879,0,0.1237090587267665,0,0,0,0,0,0,0,0,0,0,0,0.35668581054996523,0,0,0,0,0,0.075373594397193,0,0.022798197720180227,0,0,0,0,0,0,0,0,1.6714518230535043e-5,0,0,0,0.8206405820640582,0.5838964416103558,0,0,0,0,0,0,0,0,0,0.017178203435640686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001977599406720178,0,0,0,0,0,0,0,0,0,0.21008022930063677,0,0,0,0,0,0,0,0,0,0
Neisseria_bacilliformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.86454250118063e-4,0,0,0,0,0,0,0,0,0,0,0,0.0018253464688649192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9730_SGB15290,0,0,0,0,0,0,2.353058408127341e-5,0,8.791373165569057e-4,0,0.009378773980967635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347117986601588,0,0.018178011921640574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7923865076010316e-4,0
Clostridium_leptum,0,0,0,0,0,0,3.396588658688162e-5,0,0,0,0,0,0,0,0,0,1.563103633770919e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015138280311322335,0,0,0,0,0,0,0,8.112410981549351e-4,0,0.0018240178292252402,0,0.0011087907821351294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.045826872823152e-4,0,2.014784560152738e-4,0,0,0,0,0,4.5979938174298195e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54845697345138e-5,0,6.620001324000265e-5,0,2.0900006270001882e-5,0,0,0,0,0,5.963678396835168e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021666931678062155,0,0,0,0,0,0,0,0,0
GGB1219_SGB1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013858539946938092,0,0.017464399959156413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_buccae,0,0,0,0.001215395605092226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01377500997011766,0,0.004214715074129437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004764995672556396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adlercreutzia_equolifaciens,0,0,0,0,0,0,7.029506227062156e-4,0,0,0,0,0,3.37906877706155e-5,0,0.0080355,0,0,0,0,0,0,0,4.420678642803211e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009149995899900528,0,0.004198917477540211,0,0,0,0,0,0,2.6468406039338073e-4,0,0,0,0,0,0,6.648059832538493e-4,0,0,0,0.002370518043893857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006985714600446319,0,0,0,0.0034183006836601367,0,0,0,0,0,4.1800008360001674e-4,0,0,0,4.7418468938552425e-4,0,0,0,0,0,0,0,0.001143400343020103,0,0,0.0010377185435252664,0,0,0.002395677653976973,0,0,0,0,0,0,0,0,0,0,0,5.076081145211964e-5,0,0,0,0,0,0,0,0,0,0.010953854580198845,0
GGB9359_SGB14334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008553367760586787,0,0.01034501950950869,0,0,0,0,0,0,0,0,0,0,0,1.4281434446558762e-4,0,0.0012239110151991367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.393000639300063e-4,0,0,0,0,0,0,0,0,0,0.0013554237977096563,0,1.019043818884212e-4,0,0,0,0,0,0,0,0,0
GGB3486_SGB4658,0,0,0,0,0,0,0,0,8.565799102135023e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006714282148981825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB36331_SGB15121,0,0,0,0,0,0,0,0,0,0,0,0,0.0026113645244581034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006319857673068764,0,0.0026661321290054754,0,0,0,0,0,8.183925903288861e-4,8.740352235586858e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005002451236631118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.120450312425799e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9640_SGB15115,0,0,0,0,0,0,1.396489011779922e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006032086716339839,0,3.188812874434425e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordonibacter_pamelaeae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36915707511408e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003551348270598416,0,0,0,0,0,0,0,0,0,0,0,0,0,4.549570889093614e-5,0,0.0010043090387813491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61118075688318e-5,0,0,0,0,0,3.4310006862001374e-4,0,9.048002714400814e-4,0,0,0,0,0,4.517786570756843e-4,0,0,0,0,0,0,0,0,0,0,0,0.002644868552525926,0,8.979386113602885e-4,0,0,0,0,0,0,0,0,0
Negativibacillus_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031351245080517296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3609244436163633e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9758_SGB15368,0.004328400432840043,0,0,0,0,0,0.008346502787402298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029796772585054146,0,0.006480676296156183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slackia_exigua,0,0.0019438729515949542,0,0.0014463835550351828,0,0,0,7.47096588372413e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016319551360404127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002334357254654886,0,0,0,0,0,0,0,0,0,0,0,0,6.35508302501952e-4,0,0,0,0,0,0,0,0,0,0,0,0.0012053232983270216,0,0,0,0,0,0,0,0,0,5.63497805899387e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.500974050738039e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
