FeatureID,Rank,Taxon,A1E0,A1E12,A3E0,A3E12,A4E0,A4E12,A6E0,A6E12,A7E0,A7E12,A8E0,A8E12,A9E0,A9E12,A10E0,A10E12,A13E0,A13E12,A16E0,A16E12,A17E0,A17E12,A19E0,A19E12,A22E0,A22E12,A24E0,A24E12,A25E0,A25E12,A27E0,A27E12,A28E0,A28E12,A30E0,A30E12,P2E0,P2E12,P3E0,P3E12,P4E0,P4E12,P5E0,P5E12,P11E0,P11E12,P14E0,P14E12,P17E0,P17E12,P20E0,P20E12,P25E0,P25E12,P26E0,P26E12,P27E0,P27E12,P42E0,P42E12
Prevotella_oris,Species,Prevotella_oris,0.7865510084004013,2.8326960658326796,0,0.2244494468981571,0,0,0,0,0,0,0.13328002937962438,0,0,0,0,0,0,0,0.6174299999999999,5.611237718834823,0,0,0,0.3120759579255218,0,0.08624828105418178,0,0,0,0.5737890767606895,0.6983592696281965,1.2611698738830126,0,0,0,0.007233409896195003,0,0,0,0,0,2.1133332065915087,0,0,0,0,0,0,0,0.2821904599473857,0,0.5804,0,0,0,0,0,0.07646626002658304,0,0
Prevotella_melaninogenica,Species,Prevotella_melaninogenica,4.359503897931917,3.31981633571896,0,1.191408749762902,0,0,10.185248981475102,5.86071,0,0.3677400367740037,1.3682657550602746,0,10.840671084067107,0,0,0,0,0.58955,0,0,0.10277025147124651,0,0,0,0,0.6682031980647223,0,0,0.22710024975326712,0.7576493061791325,0.6509027452060411,11.274628872537113,0,0,0,2.043332070774515,0,0,0,0,0,2.6783482605184874,12.837141283714129,10.776264996980727,0.23871004774200952,10.91131109113111,0,10.920688907931108,0,1.8040220840133685,19.137404258778723,1.91711,0,0,0,0,0,4.724420150176448,11.609025276764386,0
Prevotella_nigrescens,Species,Prevotella_nigrescens,0.5825697920136226,6.005777837997345,0,0,0,0,0,0,0,0,0.16432363960846372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6593419194303286,0,0,0,0,0,0,0,0,0,0,2.5022938602591336,0,0,0,0,0,0,0,0.010884604778584276,0,0.97482,0,0,0,0,0,0.3395363224217027,0,0
GGB1144_SGB1468,Species,GGB1144_SGB1468,0.04015196530372438,0.2450133033261657,0,0.038105931886823485,0,0,0,0,0,0,0.028394528629168764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2920692583277063,3.0338781043260976,0,0,0,0,0.2588549077118064,0,0,0,0,0,0.8928594656631382,0,3.4974356381975555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capnocytophaga_gingivalis,Species,Capnocytophaga_gingivalis,0,0,0,0.040719768476169316,0,0,0,0,0,0,0.05071530743095591,0,0,0,0,0,0,0,0,0.9765493122874875,0,0,0,0,0,0.3721203371292805,0,0,0,0.1741724919745315,0.9146696888097253,0,0,0,0,0.009711990909576508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329572884466799,0.17151994854401545,0,0,0,0,0,0.4436403328573586,0,4.072917493707819,0
Fusobacterium_nucleatum,Species,Fusobacterium_nucleatum,0.6939435763027335,2.6390145432281646,0.2514900502980101,0,0,0,0,0,0,0,0.6198951668765283,0.5208800520880053,0,0,0,0,0,0,2.19078,23.283736707041548,0,0,0,0.045411238836403786,0,0.05382770562198788,0,0,0,1.1781612136698214,0.08014700860443719,2.1750797824920216,0,0,0,0.002883247301280526,0,0,4.468390446839045,0,0,1.353862840664514,0.22369002236900223,0,0,0,0,0,0,0.5591207019720354,0,3.44289,0,0,0,0,0,25.315684074874145,2.0991804947947212,0
Peptostreptococcus_stomatis,Species,Peptostreptococcus_stomatis,0.4717981366718306,0.6662498554426574,0,0,0,0,0,0,0,0,0.005358598521006663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08782270113128507,0,0,0,0,0,0.023103700494393177,0,0,2.849710569942114,0,0,0,0,0,0,0,0,0,0,0,0,0.8652339585206886,0,0
Prevotella_denticola,Species,Prevotella_denticola,0,0.11152434426662794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023014838367286423,0.6512950310162284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1417909949520115,0,0,0,0,0,0,0,0,0,0
Metamycoplasma_salivarium,Species,Metamycoplasma_salivarium,0.6170316387651821,0.1461472202357191,0,0,0,0,0,0,0,0,0.24329245991803558,0,0,0,0,0,0,0,0,0,0,0,0,1.3811159479288464,0,0,0,0,0,0.4947466511911006,0.060361721716268524,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3959406791881355,0,0,0,0,0,0,0,0,0,0,0,0.2507549722376994,0,0,0
Alloprevotella_tannerae,Species,Alloprevotella_tannerae,1.1893150612621044,6.061818491876536,0,0.03383966986743142,0,0,0,0,0,0,0.13443837304487957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1080104147830117,0,0,0,0,0,0,0,0,0,0,1.2194397561120487,0.2847488560716505,0,0,0.7323301464660292,0,0,0,0,0.06018903200053573,0,0,0,0,0,0,0,1.1366059515993228,0,0
Streptococcus_anginosus,Species,Streptococcus_anginosus,1.7785985910383342,1.7281260689901563,0,0.2941617706469556,0,0,0,0,0,0,0,0,1.7609201760920175,0,0,0,0,0,0,0,0,0,0,0.04500104698967707,0,0.10307324906286654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6271318892103017,0,0,0,0,0,0,0,0,0,0.43796,0,0,0,0,0,0,0,0
Corynebacterium_durum,Species,Corynebacterium_durum,0,0,0,0,0,0,0,0,0,0,0.25456364740864923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059314108233515524,0,0,0,0.2909629745427559,0.10590711014007521,0,0,0,0,0.05668363027745539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025673909784430203,0,0,0,0,0,0,0.526151069311721,0,0,0
Eubacterium_rectale,Species,Eubacterium_rectale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lacticaseibacillus_rhamnosus,Species,Lacticaseibacillus_rhamnosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blautia_SGB101324,Species,Blautia_SGB101324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coprococcus_comes,Species,Coprococcus_comes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faecalibacterium_prausnitzii,Species,Faecalibacterium_prausnitzii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latilactobacillus_sakei,Species,Latilactobacillus_sakei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB51647_SGB4348,Species,GGB51647_SGB4348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinomyces_johnsonii,Species,Actinomyces_johnsonii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021273535175987672,0,0,0,0,0,0,0,0,0,0
Ruminococcus_lactaris,Species,Ruminococcus_lactaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limosilactobacillus_pontis,Species,Limosilactobacillus_pontis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus_acidophilus,Species,Lactobacillus_acidophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactococcus_cremoris,Species,Lactococcus_cremoris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mediterraneibacter_glycyrrhizinilyticus,Species,Mediterraneibacter_glycyrrhizinilyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Staphylococcus_xylosus,Species,Staphylococcus_xylosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phocaeicola_dorei,Species,Phocaeicola_dorei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ligilactobacillus_saerimneri,Species,Ligilactobacillus_saerimneri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinomyces_massiliensis,Species,Actinomyces_massiliensis,0,0,0,0,0,0,0,0,0,0,0.03458914909988136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03400933203122708,0,0,0,0,0,0,0,0,0,0
Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,Species,Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,0.38231173961776654,1.1208130775837992,0,0.05046407116365401,0,0,0,0,0,0,0.0909753042137823,0,0,0,0,0,0,0,0.30526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05907703268038,0,0,0,0,0,0,0,0.20979165288388413,0,0,0,0,0,0,0,0,0,0
Lactobacillus_amylovorus,Species,Lactobacillus_amylovorus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6791315559324566,0,0,0,0,0
Bifidobacterium_animalis,Species,Bifidobacterium_animalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blautia_SGB59878,Species,Blautia_SGB59878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactococcus_lactis,Species,Lactococcus_lactis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arachnia_propionica,Species,Arachnia_propionica,0,0,0,0,0,0,0,0,0,0,0.026188639388378426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07166035339357901,0,0,0,0,0,0,0.009317988311379347,0,0,0
Leuconostoc_mesenteroides,Species,Leuconostoc_mesenteroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides_uniformis,Species,Bacteroides_uniformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraprevotella_clara,Species,Paraprevotella_clara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides_merdae,Species,Parabacteroides_merdae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pediococcus_pentosaceus,Species,Pediococcus_pentosaceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides_distasonis,Species,Parabacteroides_distasonis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gemmiger_formicilis,Species,Gemmiger_formicilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerostipes_caccae,Species,Anaerostipes_caccae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bifidobacterium_breve,Species,Bifidobacterium_breve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603516631057509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidaminococcus_intestini,Species,Acidaminococcus_intestini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dialister_invisus,Species,Dialister_invisus,0,0.025711460101059503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013586354337923847,0,0,0,0,0,0,0.19930130879622474,0,0,0,0,0,0,0,0,0,0,0.04083421468931076,0,0,0,0,0,0,0,0.28873538493971285,0,0,0,0,0,0,0,0,0,0
Parasutterella_SGB9260,Species,Parasutterella_SGB9260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcus_bromii,Species,Ruminococcus_bromii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mediterraneibacter_faecis,Species,Mediterraneibacter_faecis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faecalicatena_fissicatena,Species,Faecalicatena_fissicatena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blautia_obeum,Species,Blautia_obeum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eubacterium_sp_AF34_35BH,Species,Eubacterium_sp_AF34_35BH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collinsella_aerofaciens,Species,Collinsella_aerofaciens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eubacterium_ramulus,Species,Eubacterium_ramulus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roseburia_lenta,Species,Roseburia_lenta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neisseria_subflava,Species,Neisseria_subflava,0,0.74578424206484,0.8092001618400324,2.061706172319731,0,0,0,0,0,0.8397500839750084,0.1532035404220138,0.018500001850000183,0,0,0,0,8.848090000000001,30.76683,19.755039999999997,11.816323407187763,0,0,0,0,0,10.02869693365974,0,13.39699,0,3.3869033162769187,0,0,0,0,0,4.819757588706897,0,0,0.17478001747800173,0,0,0,0,0,0,0,0,0,0,0.4685640272713975,0,3.89757,0,0,0,0,0.5392022580958656,0.5541538731245854,0,0
Burkholderia_contaminans,Species,Burkholderia_contaminans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26339,0,0,0,100,0,0,0,0.12333229870617418,0,0,0,0,0,0,0,0,0,0.012008472093403454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Fusobacterium_periodonticum,Species,Fusobacterium_periodonticum,0,0.6335712883902276,0,0.20742445761889303,0,0,0,0,0,0,0.1271559167841882,0,0,0,0,0,0,1.52661,0.48762,4.559300088677696,0,0,0,0,0,0,0,0,0,0.32755305225247133,0,0.3635799636420036,0,0,0,0.2916632270032195,0,0,0,0,0,0.6327051941801488,0,0,0,0,0,0,0,0.3231594649225403,0,1.0156999999999998,0,0,0,0,0,1.6681718305799298,0,0
Lachnoanaerobaculum_sp_ICM7,Species,Lachnoanaerobaculum_sp_ICM7,0,0,0,0.28198389596249374,0,0,0,0,0,0,0.015451297239143274,0,0,0,0,0,0,0.8227099999999999,0,0,0,0,0,0,0,0,0,0,0.16442190099721282,0.08339518700383301,1.3262177381383584,0,0,0,0,0.055752897815287646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07730497185682253,0.5100598469820459,1.14524,0,0,0,0,0.4493151979191761,0,0,0
Prevotella_nanceiensis,Species,Prevotella_nanceiensis,0.2773205221702373,0,0.10042002008400401,0.1773603294916278,0,0,0.7161299283870072,0,0,0,0.0901594273712982,0.17995001799500182,0,0,0,0,0,0.6172000000000001,0,0,0,0,0,0.3589278705650633,0,0,0,10.78621,0,0.05090973230930743,10.730404996876299,1.1498298850170114,0,0,0,0.615831273581928,0,0,0,0,0,0,0.07695000769500077,0.5116955548572039,0,0,0,0,0,0.20762687089260437,0,0,0,0,0,0,0.1016771678359858,1.0874475650900863,0,0
Campylobacter_showae,Species,Campylobacter_showae,0,0,0,0.03365940527506274,0,0,0,0,0,0,0.05225640813342588,0,0,0,0,0,0,0.47393,0.49921000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solobacterium_SGB6829,Species,Solobacterium_SGB6829,0.7894412273475327,0.3853174702029595,0.03174000634800127,0.25159929744879533,0,0,0,0.77694,0,0,0.22057885152542278,0,0,0,0,0,0,0.32461999999999996,0,0,0,0,0,0,0,0.13651998498351287,0,0,0.13900851593432245,0.23622777493969463,0.6865001678279165,1.2642898735710126,0,0,0,0.6976042137091226,0,0,0,0,0,0.6574798855721443,0.059110005911000595,0,0,0,0,0,0,0.16101324745420625,0,0,0,0,0,0,0.1623491819536889,0.02284084482469441,0,0
Prevotella_pallens,Species,Prevotella_pallens,1.2224020469172854,1.0675369879454872,0.14036002807200562,0.6370851135296388,0,0,0,0,0,0,0.002236106901623081,0,0,0,0,0,0,0.23257,0,0.10198753437948734,0,0,0,0,0,0.3858769836774442,0,0,0,2.0146461634026642,0.14424047482274466,0.698749930125007,0,0,0,1.4369194050434368,0,0,0,0,0,0.6749702573626161,0,16.534630780302976,0,0,0,0,0,0.29305483311857483,0,0.23676,0,0,0,0,0.08636403989139889,1.874297812588761,3.233468531088569,0
Oribacterium_SGB5283,Species,Oribacterium_SGB5283,0,0,0,0.04946260120605024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16888,0,0,0,0,0,0,0,0,0,0,0.007170955171228808,0,0,0,0,0,0,0.05689608007860238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185523839813416,0,0,0,0,0,0,0,0,0,0
Peptostreptococcus_SGB749,Species,Peptostreptococcus_SGB749,1.1593691816154377,0,0,0.3286323665876774,0,0,0,0,0,0,0.12732715019557375,0,0,0,0,0,0,0.04562,0,0,0,0,0,0.03533652689362815,0,0.3948279479381032,0,0,0,0.4441367528048171,0.5366972813889251,0.6727199327280067,0,0,0,0.6989598457735844,0,0,0,0,0,0.04442634482247973,0,1.9089117648533593,0,0,0,0,0,1.0543196403791322,3.854938843518347,3.58259,0,0,0,0,0.6795625890075562,1.1502493529129663,0.9858365626986874,0
Eubacterium_sulci,Species,Eubacterium_sulci,0.826080773791896,0.14190417108946313,0,0.7637810778660918,0,0,1.0247398975260102,2.96379,0,0,0,0,0,0,0,0,0,0.02884,0,0,0,0,0,0,0,1.1228735744878215,0,0,0.10729429159964107,0.5516323837592991,0,0,0,0,0,0.8369004666611631,0,0,0,0,0,0.9613000509302015,0,3.078943089372657,0,0,0,0,0,0.26880725165550184,0,0,0,0,0,0,0,0.18858446603414664,0,0
Limosilactobacillus_mucosae,Species,Limosilactobacillus_mucosae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus_Cibionibacter_quicibialis,Species,Candidatus_Cibionibacter_quicibialis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pediococcus_acidilactici,Species,Pediococcus_acidilactici,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parafannyhessea_umbonata,Species,Parafannyhessea_umbonata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1098843313083133,0,0,0,0,0
Drancourtella_massiliensis,Species,Drancourtella_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerotignum_lactatifermentans,Species,Anaerotignum_lactatifermentans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB3609_SGB4877,Species,GGB3609_SGB4877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaeromassilibacillus_senegalensis,Species,Anaeromassilibacillus_senegalensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordonibacter_urolithinfaciens,Species,Gordonibacter_urolithinfaciens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schaalia_meyeri,Species,Schaalia_meyeri,0.009312927718534423,0,0,0,0,0,0,0,0,0,0.39151008630264655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3142178157908315,0,0,0,0,0.007192943267405102,0,0,0,0,0,0.4015881417680685,0,0,0,0,0,0,0,0.1630262923900225,0,0.61165,0,0,0,0,0.09974551182728954,0,1.1690579870536164,0
Faecalicatena_contorta,Species,Faecalicatena_contorta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9480_SGB14875,Species,GGB9480_SGB14875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
