taxon,lfc_(Intercept),lfc_AST,lfc_Age,lfc_Sexmale,se_(Intercept),se_AST,se_Age,se_Sexmale,W_(Intercept),W_AST,W_Age,W_Sexmale,p_(Intercept),p_AST,p_Age,p_Sexmale,q_(Intercept),q_AST,q_Age,q_Sexmale,diff_(Intercept),diff_AST,diff_Age,diff_Sexmale,passed_ss_(Intercept),passed_ss_AST,passed_ss_Age,passed_ss_Sexmale
Streptococcus_australis,1.510296919908396,-0.05625232236381094,0.06599942173862894,-1.00675171297561,0.4561527583214199,0.00913541965019074,0.00783933224402674,0.23855264832896042,3.310945494369218,-6.15760682243387,8.419010661133527,-4.220249576048785,0.021218353868596225,0.0016433773929321837,3.8769757861075875e-4,0.008325809551155234,0.12561265490208964,0.015073196610822832,0.019126413878130764,0.0508086997386625,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Schaalia_SGB17157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Actinomyces_sp_ph3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Veillonella_dispar,-0.3009982641415384,0.004926560627233057,-0.014617865289675017,1.0539767636354316,0.5016850060296234,0.008992965947466874,0.010415673326737755,0.29775517995458306,-0.5999746066235138,0.5478237831669721,-1.4034489015846863,3.539742830993556,0.5651261681796622,0.5987608030062967,0.19808654616292518,0.007622720311056274,1,1,0.5470500833139826,0.05036398929615236,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Actinomyces_oris,3.786048028523183,-0.0708602852103995,0.05907913044869144,-3.6239088015070093,0.4791656463915848,0.011347464200267741,0.008768351461714384,0.2627385269984518,7.901334448816351,-6.244592092101737,6.737769432104893,-13.79283366968242,0.004225486228534492,0.008284191625658062,0.006675934862975498,8.248072483023782e-4,0.047492963590298094,0.04715616771528435,0.07123317136538171,0.014435358286496508,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Streptococcus_parasanguinis,-1.0645650133198792,0.013447804500040648,0.030229929208748337,-0.1843327322205727,0.5215817369440692,0.010261316346584745,0.008562897413310521,0.29934991801427635,-2.0410319954013953,1.3105340529255252,3.5303388268739138,-0.6157767920677422,0.08059004291024567,0.23137431503986505,0.009593455772635139,0.5575249894788965,0.3336706911147495,0.5904034245844832,0.07472797128157897,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Abiotrophia_defectiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Abiotrophia_sp_HMSC24B09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Mogibacterium_diversum,-2.1000970267370835,0.04460855847998583,0.02775119559395666,0.3111677946974999,0.4853670774343727,0.009675284310570091,0.007197476349647549,0.30191309333074723,-4.326822160740891,4.6105682322173935,3.855684165647255,1.0306535276912092,0.0025227604667754488,0.001731380691783704,0.004838404752807171,0.3328529084237672,0.03937517227789662,0.015073196610822832,0.07123317136538171,0.8493488008054749,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Actinomyces_SGB17132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
