SampleType,Time,Rank,Taxon,n_samples,n_nonzero,n_unique_values,zero_percent,mean_RA_percent,sd_RA_percent,median_RA_percent,Q1_RA_percent,Q3_RA_percent,min_RA_percent,max_RA_percent,shapiro_p,distribution,recommended_summary
feces,T12,Species,Blautia_sp_MSJ_9,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Blautia_sp_Marseille_P3201T,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Bordetella_bronchiseptica,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Bulleidia_extructa,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Burkholderia_contaminans,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Butyricicoccus_intestinisimiae,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Campylobacter_SGB96342,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Campylobacter_concisus,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Campylobacter_rectus,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Campylobacter_showae,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Candidatus_Nanogingivalis_gingivitcus,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Candidatus_Nanoperiomorbus_periodonticus,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Candidatus_Nanosynbacter_lyticus,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Candidatus_Nanosynbacter_sp_HMT_352,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Candidatus_Saccharibacteria_unclassified_SGB19846,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Candidatus_Saccharibacteria_unclassified_SGB19905,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Capnocytophaga_SGB2480,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Capnocytophaga_SGB2499,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Capnocytophaga_gingivalis,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Capnocytophaga_granulosa,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Capnocytophaga_leadbetteri,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Capnocytophaga_ochracea,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Capnocytophaga_sputigena,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Cardiobacterium_hominis,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Catonella_SGB4505,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Catonella_SGB69305,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Catonella_SGB96613,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Catonella_massiliensis,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Catonella_morbi,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Clostridiales_bacterium,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Clostridium_methylpentosum,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Clostridium_porci,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Coprococcus_SGB4580,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Corynebacterium_matruchotii,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Cuneatibacter_caecimuris,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Cutibacterium_acnes,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Desulfovibrio_desulfuricans,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Diplocloster_agilis,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Dolosigranulum_pigrum,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Eggerthia_catenaformis,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Eikenella_corrodens,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Enterococcus_gallinarum,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Escherichia_marmotae,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Eubacterium_infirmum,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Eubacterium_nodatum,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Eubacterium_saphenum,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Faecalitalea_cylindroides,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Filifactor_alocis,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Fusobacterium_periodonticum,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB1022_SGB1315,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB1024_SGB69047,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB1025_SGB1320,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB1088_SGB1395,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB1144_SGB1468,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB1144_SGB1469,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB1188_SGB1538,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB1202_SGB1567,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB1203_SGB1568,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
